Zeit:	Istwert Durchfluss	Totalisator	Alarm Nr. 1	
27.07.2020 10:56:42,430	0	0,08801857	0	
27.07.2020 10:56:42,681	0	0,08801857	0	
27.07.2020 10:56:42,932	0	0,08801857	0	
27.07.2020 10:56:43,190	0	0,08801857	0	
27.07.2020 10:56:43,453	0	0,08801857	0	
27.07.2020 10:56:43,715	0	0,08801857	0	
27.07.2020 10:56:43,974	0	0,08801857	0	
27.07.2020 10:56:44,246	0	0,08801857	0	
27.07.2020 10:56:44,508	0	0,08801857	0	
27.07.2020 10:56:44,772	0	0,08801857	0	
27.07.2020 10:56:45,42	0	0,08801857	0	
27.07.2020 10:56:45,314	0	0,08801857	0	
27.07.2020 10:56:45,577	0	0,08801857	0	
27.07.2020 10:56:45,837	0	0,08801857	0	
27.07.2020 10:56:46,96	0	0,08801857	0	
27.07.2020 10:56:46,348	0	0,08801857	0	
27.07.2020 10:56:46,606	0	0,08801857	0	
27.07.2020 10:56:46,876	0	0,08801857	0	
27.07.2020 10:56:47,148	0	0,08801857	0	
27.07.2020 10:56:47,403	0	0,08801857	0	
27.07.2020 10:56:47,664	0	0,08801857	0	
27.07.2020 10:56:47,929	0	0,08801857	0	
27.07.2020 10:56:48,180	0	0,08801857	0	
27.07.2020 10:56:48,433	0	0,08801857	0	
27.07.2020 10:56:48,692	0	0,08801857	0	
27.07.2020 10:56:48,949	0	0,08801857	0	
27.07.2020 10:56:49,222	0	0,08801857	0	
27.07.2020 10:56:49,478	0	0,08801857	0	
27.07.2020 10:56:49,746	0	0,08801857	0	
27.07.2020 10:56:49,998	0	0,08801857	0	
27.07.2020 10:56:50,253	0	0,08801857	0	
27.07.2020 10:56:50,517	0	0,08801857	0	
27.07.2020 10:56:50,784	0	0,08853575	0	
27.07.2020 10:56:51,44	0,5350863	0,09762414	0	
27.07.2020 10:56:51,318	1,134148	0,1071291	0	
27.07.2020 10:56:51,578	1,457085	0,1152094	0	
27.07.2020 10:56:51,850	0,2877832	0,1172299	0	
27.07.2020 10:56:52,119	0	0,1173307	0	
27.07.2020 10:56:52,386	0	0,1173307	0	
27.07.2020 10:56:52,644	0	0,1173307	0	
27.07.2020 10:56:52,911	0	0,1173307	0	
27.07.2020 10:56:53,161	0	0,1173307	0	
27.07.2020 10:56:53,418	0	0,1173307	0	
27.07.2020 10:56:53,672	0	0,1173307	0	
27.07.2020 10:56:53,930	0	0,1173307	0	
27.07.2020 10:56:54,188	0	0,1173307	0	
27.07.2020 10:56:54,452	0	0,1173307	0	
27.07.2020 10:56:54,713	0	0,1173307	0	
27.07.2020 10:56:54,983	0	0,1173307	0	
27.07.2020 10:56:55,239	0	0,1173307	0	
27.07.2020 10:56:55,504	0	0,1173307	0	
27.07.2020 10:56:55,775	0	0,1173307	0	
27.07.2020 10:56:56,41	0	0,1173307	0	
27.07.2020 10:56:56,300	0	0,1173307	0	
27.07.2020 10:56:56,561	0	0,1173307	0	
27.07.2020 10:56:56,813	0	0,1173307	0	
27.07.2020 10:56:57,63	0	0,1173307	0	
27.07.2020 10:56:57,333	0	0,1173307	0	
27.07.2020 10:56:57,589	0	0,1173307	0	
27.07.2020 10:56:57,860	0	0,1173307	0	
27.07.2020 10:56:58,129	0	0,1173307	0	
27.07.2020 10:56:58,390	0	0,1173307	0	
27.07.2020 10:56:58,648	0	0,1173307	0	
27.07.2020 10:56:58,899	0	0,1173307	0	
27.07.2020 10:56:59,156	0	0,1173307	0	
27.07.2020 10:56:59,421	0	0,1173307	0	
27.07.2020 10:56:59,682	0	0,1173307	0	
27.07.2020 10:56:59,954	0	0,1173307	0	
27.07.2020 10:57:00,213	0	0,1173307	0	
27.07.2020 10:57:00,477	0	0,1173307	0	
27.07.2020 10:57:00,736	0	0,1173307	0	
27.07.2020 10:57:00,987	0	0,1173307	0	
27.07.2020 10:57:01,245	0,3160702	0,1235589	0	
27.07.2020 10:57:01,505	0,9198838	0,1324365	0	
27.07.2020 10:57:01,761	1,409027	0,1419206	0	
27.07.2020 10:57:02,23	0,5947127	0,146272	0	
27.07.2020 10:57:02,294	0	0,1468366	0	
27.07.2020 10:57:02,566	0	0,1468366	0	
27.07.2020 10:57:02,823	0	0,1468366	0	
27.07.2020 10:57:03,91	0	0,1468366	0	
27.07.2020 10:57:03,353	0	0,1468366	0	
27.07.2020 10:57:03,614	0	0,1468366	0	
27.07.2020 10:57:03,885	0	0,1468366	0	
27.07.2020 10:57:04,136	0	0,1468366	0	
27.07.2020 10:57:04,393	0	0,1468366	0	
27.07.2020 10:57:04,657	0	0,1468366	0	
27.07.2020 10:57:04,919	0	0,1468366	0	
27.07.2020 10:57:05,186	0	0,1468366	0	
27.07.2020 10:57:05,458	0	0,1468366	0	
27.07.2020 10:57:05,723	0	0,1468366	0	
27.07.2020 10:57:05,988	0	0,1468366	0	
27.07.2020 10:57:06,242	0	0,1468366	0	
27.07.2020 10:57:06,494	0	0,1468366	0	
27.07.2020 10:57:06,763	0	0,1468366	0	
27.07.2020 10:57:07,16	0	0,1468366	0	
27.07.2020 10:57:07,268	0	0,1468366	0	
27.07.2020 10:57:07,533	0	0,1468366	0	
27.07.2020 10:57:07,802	0	0,1468366	0	
27.07.2020 10:57:08,63	0	0,1468366	0	
27.07.2020 10:57:08,319	0	0,1468366	0	
27.07.2020 10:57:08,571	0	0,1468366	0	
27.07.2020 10:57:08,826	0	0,1468366	0	
27.07.2020 10:57:09,85	0	0,1468366	0	
27.07.2020 10:57:09,339	0	0,1468366	0	
27.07.2020 10:57:09,609	0	0,1468366	0	
27.07.2020 10:57:09,861	0	0,1468366	0	
27.07.2020 10:57:10,120	0	0,1468366	0	
27.07.2020 10:57:10,376	0	0,1468366	0	
27.07.2020 10:57:10,667	0	0,1468366	0	
27.07.2020 10:57:10,919	0	0,1468366	0	
27.07.2020 10:57:11,173	0	0,1468366	0	
27.07.2020 10:57:11,433	0,1206333	0,1501734	0	
27.07.2020 10:57:11,702	0,7920487	0,1603041	0	
27.07.2020 10:57:11,959	1,306597	0,1691376	0	
27.07.2020 10:57:12,222	0,9535062	0,175442	0	
27.07.2020 10:57:12,488	0,1629607	0,1767563	0	
27.07.2020 10:57:12,745	0	0,1767707	0	
27.07.2020 10:57:12,997	0	0,1767707	0	
27.07.2020 10:57:13,269	0	0,1767707	0	
27.07.2020 10:57:13,529	0	0,1767707	0	
27.07.2020 10:57:13,800	0	0,1767707	0	
27.07.2020 10:57:14,54	0	0,1767707	0	
27.07.2020 10:57:14,324	0	0,1767707	0	
27.07.2020 10:57:14,580	0	0,1767707	0	
27.07.2020 10:57:14,836	0	0,1767707	0	
27.07.2020 10:57:15,87	0	0,1767707	0	
27.07.2020 10:57:15,356	0	0,1767707	0	
27.07.2020 10:57:15,617	0	0,1767707	0	
27.07.2020 10:57:15,868	0	0,1767707	0	
27.07.2020 10:57:16,132	0	0,1767707	0	
27.07.2020 10:57:16,384	0	0,1767707	0	
27.07.2020 10:57:16,653	0	0,1767707	0	
27.07.2020 10:57:16,925	0	0,1767707	0	
27.07.2020 10:57:17,180	0,008830544	0,1771884	0	
27.07.2020 10:57:17,444	0,164343	0,17903	0	
27.07.2020 10:57:17,711	0,2351903	0,1802703	0	
27.07.2020 10:57:17,967	0,2364565	0,1812246	0	
27.07.2020 10:57:18,239	0,2077086	0,1819516	0	
27.07.2020 10:57:18,494	0,1601107	0,1825186	0	
27.07.2020 10:57:18,747	0,111844	0,1830091	0	
27.07.2020 10:57:19,1	0,1127347	0,1835061	0	
27.07.2020 10:57:19,260	0,1154166	0,1839924	0	
27.07.2020 10:57:19,525	0,1216295	0,1846044	0	
27.07.2020 10:57:19,793	0,1330205	0,1852151	0	
27.07.2020 10:57:20,55	0,1430881	0,1858431	0	
27.07.2020 10:57:20,317	0,1445271	0,1864816	0	
27.07.2020 10:57:20,575	0,1451121	0,1871623	0	
27.07.2020 10:57:20,836	0,1443982	0,1877322	0	
27.07.2020 10:57:21,87	0,1437388	0,1883462	0	
27.07.2020 10:57:21,350	0,142419	0,1889506	0	
27.07.2020 10:57:21,617	0,1961636	0,1907286	0	
27.07.2020 10:57:21,872	0,737087	0,1979673	0	
27.07.2020 10:57:22,131	1,285792	0,2057972	0	
27.07.2020 10:57:22,404	1,618746	0,2144945	0	
27.07.2020 10:57:22,663	1,555892	0,2203673	0	
27.07.2020 10:57:22,935	1,134169	0,2228476	0	
27.07.2020 10:57:23,187	0,5492163	0,223433	0	
27.07.2020 10:57:23,456	0	0,223433	0	
27.07.2020 10:57:23,707	0	0,223433	0	
27.07.2020 10:57:23,966	0	0,223433	0	
27.07.2020 10:57:24,228	0	0,223433	0	
27.07.2020 10:57:24,501	0	0,223433	0	
27.07.2020 10:57:24,757	0	0,223433	0	
27.07.2020 10:57:25,19	0	0,223433	0	
27.07.2020 10:57:25,278	0,1154562	0,2250214	0	
27.07.2020 10:57:25,547	0,2618985	0,2270477	0	
27.07.2020 10:57:25,815	0,3479968	0,2287061	0	
27.07.2020 10:57:26,67	0,342049	0,2300857	0	
27.07.2020 10:57:26,325	0,3127161	0,2312509	0	
27.07.2020 10:57:26,581	0,2677071	0,2322963	0	
27.07.2020 10:57:26,848	0,2332096	0,2332117	0	
27.07.2020 10:57:27,108	0,2329172	0,2343029	0	
27.07.2020 10:57:27,367	0,2357486	0,2353592	0	
27.07.2020 10:57:27,637	0,2431153	0,2364693	0	
27.07.2020 10:57:27,888	0,2535651	0,2376204	0	
27.07.2020 10:57:28,153	0,2604835	0,2387829	0	
27.07.2020 10:57:28,422	0,264566	0,2400546	0	
27.07.2020 10:57:28,673	0,2673045	0,2411485	0	
27.07.2020 10:57:28,943	0,2693488	0,2424252	0	
27.07.2020 10:57:29,214	0,2714503	0,2436148	0	
27.07.2020 10:57:29,468	0,271793	0,2447946	0	
27.07.2020 10:57:29,727	0,2727446	0,2459881	0	
27.07.2020 10:57:29,987	0,2740078	0,2471864	0	
27.07.2020 10:57:30,251	0,2745515	0,2483857	0	
27.07.2020 10:57:30,513	0,2763804	0,2496029	0	
27.07.2020 10:57:30,785	0,2776806	0,2509027	0	
27.07.2020 10:57:31,39	0,2785031	0,2520263	0	
27.07.2020 10:57:31,305	0,2794591	0,2533393	0	
27.07.2020 10:57:31,558	0,2797639	0,2544625	0	
27.07.2020 10:57:31,821	0,2834855	0,2560005	0	
27.07.2020 10:57:32,95	0,7011455	0,2623992	0	
27.07.2020 10:57:32,363	1,223088	0,2709156	0	
27.07.2020 10:57:32,617	1,574177	0,2790738	0	
27.07.2020 10:57:32,877	1,601319	0,2864462	0	
27.07.2020 10:57:33,149	1,399349	0,2907704	0	
27.07.2020 10:57:33,408	0,8956819	0,2920766	0	
27.07.2020 10:57:33,661	0	0,2921931	0	
27.07.2020 10:57:33,935	0	0,2921931	0	
27.07.2020 10:57:34,204	0	0,2921931	0	
27.07.2020 10:57:34,466	0	0,2921931	0	
27.07.2020 10:57:34,726	0	0,2921931	0	
27.07.2020 10:57:34,987	0	0,2921931	0	
27.07.2020 10:57:35,244	0	0,2922782	0	
27.07.2020 10:57:35,501	0,2147391	0,2949891	0	
27.07.2020 10:57:35,768	0,4115859	0,2977643	0	
27.07.2020 10:57:36,39	0,5420939	0,3002208	0	
27.07.2020 10:57:36,302	0,5339943	0,3026046	0	
27.07.2020 10:57:36,554	0,5067315	0,3044585	0	
27.07.2020 10:57:36,819	0,4609041	0,306462	0	
27.07.2020 10:57:37,91	0,4314087	0,3082837	0	
27.07.2020 10:57:37,352	0,4281183	0,3101173	0	
27.07.2020 10:57:37,606	0,4285679	0,3119923	0	
27.07.2020 10:57:37,856	0,4336968	0,3137755	0	
27.07.2020 10:57:38,115	0,4401941	0,3157395	0	
27.07.2020 10:57:38,372	0,4463382	0,3177354	0	
27.07.2020 10:57:38,638	0,4528351	0,3199026	0	
27.07.2020 10:57:38,899	0,4566846	0,3217621	0	
27.07.2020 10:57:39,172	0,4603511	0,3239475	0	
27.07.2020 10:57:39,440	0,463174	0,3259749	0	
27.07.2020 10:57:39,705	0,4654319	0,3281687	0	
27.07.2020 10:57:39,962	0,4679254	0,3302183	0	
27.07.2020 10:57:40,222	0,4697427	0,3322734	0	
27.07.2020 10:57:40,472	0,4723153	0,3341885	0	
27.07.2020 10:57:40,744	0,4753881	0,3367558	0	
27.07.2020 10:57:41,12	0,4776332	0,338685	0	
27.07.2020 10:57:41,273	0,4796819	0,3406205	0	
27.07.2020 10:57:41,528	0,4814823	0,3427235	0	
27.07.2020 10:57:41,800	0,4841148	0,3450089	0	
27.07.2020 10:57:42,73	0,4867187	0,3471629	0	
27.07.2020 10:57:42,336	0,7474952	0,3528683	0	
27.07.2020 10:57:42,607	1,199214	0,3615567	0	
27.07.2020 10:57:42,867	1,545625	0,3698486	0	
27.07.2020 10:57:43,131	1,601096	0,3783846	0	
27.07.2020 10:57:43,403	1,60414	0,3861361	0	
27.07.2020 10:57:43,670	1,319832	0,3897621	0	
27.07.2020 10:57:43,932	0,7961429	0,3910458	0	
27.07.2020 10:57:44,183	0,2095848	0,3915038	0	
27.07.2020 10:57:44,454	0,07898536	0,3918632	0	
27.07.2020 10:57:44,726	0,1138468	0,3927308	0	
27.07.2020 10:57:44,998	0,2405467	0,3941894	0	
27.07.2020 10:57:45,267	0,4521187	0,3962746	0	
27.07.2020 10:57:45,522	0,4906773	0,3984714	0	
27.07.2020 10:57:45,777	0,5056829	0,400601	0	
27.07.2020 10:57:46,49	0,5182433	0,4030846	0	
27.07.2020 10:57:46,306	0,5198051	0,4053433	0	
27.07.2020 10:57:46,559	0,5184962	0,4075708	0	
27.07.2020 10:57:46,827	0,5150805	0,4097775	0	
27.07.2020 10:57:47,85	0,5246043	0,4121936	0	
27.07.2020 10:57:47,348	0,5734167	0,4150285	0	
27.07.2020 10:57:47,620	0,6912795	0,4182849	0	
27.07.2020 10:57:47,890	0,8359643	0,422126	0	
27.07.2020 10:57:48,155	0,8432713	0,4258508	0	
27.07.2020 10:57:48,420	0,8531291	0,429925	0	
27.07.2020 10:57:48,681	0,8594503	0,4336985	0	
27.07.2020 10:57:48,933	0,8607069	0,4371485	0	
27.07.2020 10:57:49,189	0,8599862	0,440868	0	
27.07.2020 10:57:49,457	0,8580932	0,4445677	0	
27.07.2020 10:57:49,723	0,8575011	0,4485658	0	
27.07.2020 10:57:49,992	0,8587297	0,4523016	0	
27.07.2020 10:57:50,263	0,8612541	0,4563525	0	
27.07.2020 10:57:50,537	0,8664669	0,4601499	0	
27.07.2020 10:57:50,809	0,8712867	0,4642626	0	
27.07.2020 10:57:51,60	0,8766595	0,4681137	0	
27.07.2020 10:57:51,310	0,8816472	0,4716868	0	
27.07.2020 10:57:51,574	0,8865475	0,4755706	0	
27.07.2020 10:57:51,826	0,8911345	0,4794805	0	
27.07.2020 10:57:52,98	0,8962473	0,483708	0	
27.07.2020 10:57:52,365	0,9012913	0,4876806	0	
27.07.2020 10:57:52,629	1,064408	0,4942678	0	
27.07.2020 10:57:52,901	1,354603	0,5021145	0	
27.07.2020 10:57:53,155	1,565552	0,5102376	0	
27.07.2020 10:57:53,408	1,6027	0,5186086	0	
27.07.2020 10:57:53,667	1,60855	0,5272247	0	
27.07.2020 10:57:53,921	1,612422	0,5361249	0	
27.07.2020 10:57:54,193	1,614985	0,5451032	0	
27.07.2020 10:57:54,460	1,480728	0,5504833	0	
27.07.2020 10:57:54,734	1,070055	0,5531911	0	
27.07.2020 10:57:55,1	0,6460138	0,5554397	0	
27.07.2020 10:57:55,267	0,5259258	0,5577447	0	
27.07.2020 10:57:55,535	0,575256	0,5606144	0	
27.07.2020 10:57:55,802	0,6969786	0,5643894	0	
27.07.2020 10:57:56,61	0,9001849	0,568336	0	
27.07.2020 10:57:56,315	0,9510964	0,5721976	0	
27.07.2020 10:57:56,568	0,9630836	0,5764894	0	
27.07.2020 10:57:56,834	0,9741275	0,5811253	0	
27.07.2020 10:57:57,105	0,9802938	0,5850939	0	
27.07.2020 10:57:57,376	0,9827166	0,5896996	0	
27.07.2020 10:57:57,641	0,9833339	0,5942962	0	
27.07.2020 10:57:57,910	0,985318	0,5985827	0	
27.07.2020 10:57:58,162	0,987767	0,6028881	0	
27.07.2020 10:57:58,422	0,9921568	0,6072331	0	
27.07.2020 10:57:58,679	0,9978945	0,6112756	0	
27.07.2020 10:57:58,932	1,003023	0,6156789	0	
27.07.2020 10:57:59,184	1,009536	0,6201121	0	
27.07.2020 10:57:59,445	1,014939	0,6245573	0	
27.07.2020 10:57:59,716	1,020479	0,6290254	0	
27.07.2020 10:57:59,987	1,025126	0,6338524	0	
27.07.2020 10:58:00,255	1,028622	0,6386885	0	
27.07.2020 10:58:00,512	1,032338	0,6428539	0	
27.07.2020 10:58:00,765	1,035818	0,6473731	0	
27.07.2020 10:58:01,34	1,039918	0,6522619	0	
27.07.2020 10:58:01,297	1,043548	0,6564653	0	
27.07.2020 10:58:01,566	1,046055	0,6613767	0	
27.07.2020 10:58:01,828	1,049706	0,6659588	0	
27.07.2020 10:58:02,86	1,05186	0,6705334	0	
27.07.2020 10:58:02,339	1,054164	0,6747692	0	
27.07.2020 10:58:02,609	1,056853	0,6797245	0	
27.07.2020 10:58:02,878	1,151545	0,6858295	0	
27.07.2020 10:58:03,138	1,363032	0,693521	0	
27.07.2020 10:58:03,394	1,536709	0,7015052	0	
27.07.2020 10:58:03,659	1,590068	0,7103802	0	
27.07.2020 10:58:03,926	1,60019	0,7188999	0	
27.07.2020 10:58:04,196	1,607299	0,72834	0	
27.07.2020 10:58:04,466	1,611594	0,7366705	0	
27.07.2020 10:58:04,734	1,61461	0,7466476	0	
27.07.2020 10:58:04,987	1,543051	0,7525085	0	
27.07.2020 10:58:05,248	1,191143	0,7553857	0	
27.07.2020 10:58:05,522	0,685273	0,7573814	0	
27.07.2020 10:58:05,782	0,4130294	0,7591432	0	
27.07.2020 10:58:06,54	0,444056	0,761319	0	
27.07.2020 10:58:06,317	0,531217	0,7640515	0	
27.07.2020 10:58:06,568	0,6750195	0,767247	0	
27.07.2020 10:58:06,823	0,798528	0,7707128	0	
27.07.2020 10:58:07,89	0,8090527	0,7743263	0	
27.07.2020 10:58:07,346	0,8193499	0,7779648	0	
27.07.2020 10:58:07,600	0,8242049	0,781572	0	
27.07.2020 10:58:07,862	0,8248773	0,7851452	0	
27.07.2020 10:58:08,134	0,82208	0,7886796	0	
27.07.2020 10:58:08,395	0,8199571	0,7924882	0	
27.07.2020 10:58:08,665	0,819073	0,7957596	0	
27.07.2020 10:58:08,933	0,8191787	0,799585	0	
27.07.2020 10:58:09,208	0,8206288	0,8034317	0	
27.07.2020 10:58:09,469	0,8221744	0,8070063	0	
27.07.2020 10:58:09,735	0,8235986	0,8105881	0	
27.07.2020 10:58:10,4	0,8252144	0,8144539	0	
27.07.2020 10:58:10,254	0,826651	0,8177747	0	
27.07.2020 10:58:10,517	0,828359	0,8213812	0	
27.07.2020 10:58:10,788	0,8292601	0,8252574	0	
27.07.2020 10:58:11,40	0,8303217	0,8285863	0	
27.07.2020 10:58:11,295	0,8310532	0,8321912	0	
27.07.2020 10:58:11,555	0,8304998	0,8357861	0	
27.07.2020 10:58:11,829	0,8310177	0,8396728	0	
27.07.2020 10:58:12,87	0,8308526	0,843267	0	
27.07.2020 10:58:12,350	0,8300503	0,846859	0	
27.07.2020 10:58:12,618	0,8301864	0,8504544	0	
27.07.2020 10:58:12,891	0,8291712	0,8543175	0	
27.07.2020 10:58:13,153	0,8876672	0,8599352	0	
27.07.2020 10:58:13,422	1,221438	0,8670325	0	
27.07.2020 10:58:13,687	1,481043	0,8755937	0	
27.07.2020 10:58:13,945	1,598507	0,8838123	0	
27.07.2020 10:58:14,197	1,605775	0,8915919	0	
27.07.2020 10:58:14,468	1,610586	0,9009288	0	
27.07.2020 10:58:14,719	1,613769	0,9094298	0	
27.07.2020 10:58:14,986	1,447678	0,9137717	0	
27.07.2020 10:58:15,242	1,034876	0,9159473	0	
27.07.2020 10:58:15,513	0,5523779	0,917647	0	
27.07.2020 10:58:15,781	0,3769948	0,9194224	0	
27.07.2020 10:58:16,34	0,4161436	0,9214056	0	
27.07.2020 10:58:16,292	0,5130311	0,9241115	0	
27.07.2020 10:58:16,546	0,6907795	0,9272652	0	
27.07.2020 10:58:16,798	0,7725803	0,9306659	0	
27.07.2020 10:58:17,65	0,7852765	0,9339167	0	
27.07.2020 10:58:17,333	0,7957062	0,937723	0	
27.07.2020 10:58:17,589	0,8001954	0,941225	0	
27.07.2020 10:58:17,841	0,8009267	0,9444293	0	
27.07.2020 10:58:18,114	0,798507	0,9481323	0	
27.07.2020 10:58:18,371	0,796586	0,9515651	0	
27.07.2020 10:58:18,641	0,7953401	0,9550027	0	
27.07.2020 10:58:18,892	0,7940943	0,9584164	0	
27.07.2020 10:58:19,163	0,7741657	0,9617963	0	
27.07.2020 10:58:19,415	0,7123009	0,9644691	0	
27.07.2020 10:58:19,669	0,6094951	0,9666033	0	
27.07.2020 10:58:19,920	0,4811931	0,9685474	0	
27.07.2020 10:58:20,183	0,4732322	0,9707122	0	
27.07.2020 10:58:20,442	0,4713466	0,9727507	0	
27.07.2020 10:58:20,699	0,4753736	0,9746971	0	
27.07.2020 10:58:20,956	0,4842497	0,9768819	0	
27.07.2020 10:58:21,217	0,4983062	0,9793097	0	
27.07.2020 10:58:21,472	0,5085418	0,9815871	0	
27.07.2020 10:58:21,736	0,5162993	0,9837115	0	
27.07.2020 10:58:21,990	0,5212219	0,9860149	0	
27.07.2020 10:58:22,254	0,5243983	0,9884933	0	
27.07.2020 10:58:22,516	0,5270879	0,9906238	0	
27.07.2020 10:58:22,769	0,5284491	0,9929237	0	
27.07.2020 10:58:23,54	0,5300075	0,9955873	0	
27.07.2020 10:58:23,323	0,5321465	0,9977813	0	
27.07.2020 10:58:23,593	0,8159713	1,00446	0	
27.07.2020 10:58:23,868	1,259935	1,012849	0	
27.07.2020 10:58:24,132	1,56517	1,020861	0	
27.07.2020 10:58:24,391	1,603123	1,029092	0	
27.07.2020 10:58:24,642	1,60883	1,037139	0	
27.07.2020 10:58:24,903	1,424368	1,041032	0	
27.07.2020 10:58:25,170	0,9625326	1,043069	0	
27.07.2020 10:58:25,432	0,3588034	1,043831	0	
