Zeit:	Istwert Durchfluss	Totalisator	Alarm Nr. 1	
28.07.2020 10:06:26,253	0,4595784	0,1245267	0	
28.07.2020 10:06:26,511	1,043513	0,131631	0	
28.07.2020 10:06:26,784	1,525384	0,1401895	0	
28.07.2020 10:06:27,39	1,584893	0,1470958	0	
28.07.2020 10:06:27,297	1,2903	0,1502024	0	
28.07.2020 10:06:27,559	0,7060035	0,1509324	0	
28.07.2020 10:06:27,832	0	0,1509324	0	
28.07.2020 10:06:28,93	0	0,1509324	0	
28.07.2020 10:06:28,345	0	0,1509324	0	
28.07.2020 10:06:28,599	0	0,1509324	0	
28.07.2020 10:06:28,850	0	0,1509324	0	
28.07.2020 10:06:29,104	0	0,1509324	0	
28.07.2020 10:06:29,371	0	0,1509324	0	
28.07.2020 10:06:29,639	0	0,1509324	0	
28.07.2020 10:06:29,900	0	0,1509324	0	
28.07.2020 10:06:30,156	0	0,1509324	0	
28.07.2020 10:06:30,419	0	0,1509324	0	
28.07.2020 10:06:30,690	0	0,1509324	0	
28.07.2020 10:06:30,953	0	0,1509324	0	
28.07.2020 10:06:31,204	0	0,1509324	0	
28.07.2020 10:06:31,461	0	0,1509324	0	
28.07.2020 10:06:31,718	0,001740436	0,151358	0	
28.07.2020 10:06:31,981	0,1720748	0,1532872	0	
28.07.2020 10:06:32,240	0,2482291	0,1546106	0	
28.07.2020 10:06:32,496	0,2405983	0,1556046	0	
28.07.2020 10:06:32,759	0,159436	0,1563457	0	
28.07.2020 10:06:33,26	0,1423942	0,1569177	0	
28.07.2020 10:06:33,282	0,1301463	0,1574019	0	
28.07.2020 10:06:33,551	0,1181811	0,1579277	0	
28.07.2020 10:06:33,819	0,11862	0,1584553	0	
28.07.2020 10:06:34,71	0,1236988	0,1590362	0	
28.07.2020 10:06:34,336	0,1336924	0,1596599	0	
28.07.2020 10:06:34,607	0,143823	0,1602996	0	
28.07.2020 10:06:34,869	0,1508695	0,1610785	0	
28.07.2020 10:06:35,139	0,1740874	0,1619435	0	
28.07.2020 10:06:35,407	0,227238	0,1629552	0	
28.07.2020 10:06:35,671	0,2516724	0,1641483	0	
28.07.2020 10:06:35,925	0,2552326	0,165293	0	
28.07.2020 10:06:36,195	0,2590279	0,166447	0	
28.07.2020 10:06:36,460	0,3458455	0,1696353	0	
28.07.2020 10:06:36,717	0,9082603	0,1772752	0	
28.07.2020 10:06:36,973	1,389303	0,1846208	0	
28.07.2020 10:06:37,239	1,595666	0,1934002	0	
28.07.2020 10:06:37,511	1,503398	0,1992214	0	
28.07.2020 10:06:37,771	1,083307	0,2011247	0	
28.07.2020 10:06:38,40	0	0,2015303	0	
28.07.2020 10:06:38,298	0	0,2015303	0	
28.07.2020 10:06:38,550	0	0,2015303	0	
28.07.2020 10:06:38,818	0	0,2015303	0	
28.07.2020 10:06:39,82	0	0,2015303	0	
28.07.2020 10:06:39,341	0	0,2015303	0	
28.07.2020 10:06:39,606	0	0,2015303	0	
28.07.2020 10:06:39,870	0	0,2015303	0	
28.07.2020 10:06:40,121	0	0,2020051	0	
28.07.2020 10:06:40,387	0,201932	0,2041574	0	
28.07.2020 10:06:40,640	0,3133443	0,2059802	0	
28.07.2020 10:06:40,896	0,3470581	0,2075023	0	
28.07.2020 10:06:41,154	0,3285556	0,2087381	0	
28.07.2020 10:06:41,411	0,284737	0,2096883	0	
28.07.2020 10:06:41,674	0,2310314	0,2107035	0	
28.07.2020 10:06:41,927	0,2144511	0,21163	0	
28.07.2020 10:06:42,189	0,2162913	0,212595	0	
28.07.2020 10:06:42,454	0,2231342	0,2136193	0	
28.07.2020 10:06:42,722	0,2354792	0,2146896	0	
28.07.2020 10:06:42,992	0,2491163	0,2158771	0	
28.07.2020 10:06:43,258	0,2518535	0,2169931	0	
28.07.2020 10:06:43,510	0,2532239	0,2181033	0	
28.07.2020 10:06:43,776	0,2540603	0,21921	0	
28.07.2020 10:06:44,37	0,2540571	0,2203092	0	
28.07.2020 10:06:44,301	0,2542234	0,2214129	0	
28.07.2020 10:06:44,569	0,2553758	0,2225288	0	
28.07.2020 10:06:44,831	0,2555941	0,2237287	0	
28.07.2020 10:06:45,83	0,2567072	0,2247658	0	
28.07.2020 10:06:45,336	0,2575373	0,2258873	0	
28.07.2020 10:06:45,589	0,2581454	0,2270124	0	
28.07.2020 10:06:45,852	0,259358	0,2280579	0	
28.07.2020 10:06:46,111	0,2596692	0,2292718	0	
28.07.2020 10:06:46,372	0,2607915	0,2304147	0	
28.07.2020 10:06:46,640	0,2640848	0,2317692	0	
28.07.2020 10:06:46,908	0,6875996	0,238752	0	
28.07.2020 10:06:47,177	1,217237	0,2467051	0	
28.07.2020 10:06:47,429	1,573501	0,2542478	0	
28.07.2020 10:06:47,684	1,601044	0,2620161	0	
28.07.2020 10:06:47,943	1,358945	0,2658432	0	
28.07.2020 10:06:48,214	0,8442428	0,2674024	0	
28.07.2020 10:06:48,473	0,2155239	0,2677469	0	
28.07.2020 10:06:48,741	0	0,2677469	0	
28.07.2020 10:06:48,994	0	0,2677469	0	
28.07.2020 10:06:49,245	0	0,2677469	0	
28.07.2020 10:06:49,502	0,001404422	0,2682299	0	
28.07.2020 10:06:49,772	0,242999	0,2710862	0	
28.07.2020 10:06:50,23	0,4074901	0,2734261	0	
28.07.2020 10:06:50,278	0,4745161	0,2753774	0	
28.07.2020 10:06:50,545	0,4601426	0,2772459	0	
28.07.2020 10:06:50,819	0,4266222	0,2790291	0	
28.07.2020 10:06:51,81	0,3820978	0,280589	0	
28.07.2020 10:06:51,352	0,3665456	0,2822701	0	
28.07.2020 10:06:51,622	0,3669431	0,2838779	0	
28.07.2020 10:06:51,880	0,3720776	0,2855455	0	
28.07.2020 10:06:52,146	0,3798986	0,2873899	0	
28.07.2020 10:06:52,414	0,3879555	0,2891463	0	
28.07.2020 10:06:52,672	0,3971945	0,2909302	0	
28.07.2020 10:06:52,923	0,4023707	0,2925819	0	
28.07.2020 10:06:53,180	0,4064279	0,2943822	0	
28.07.2020 10:06:53,436	0,4095313	0,2961844	0	
28.07.2020 10:06:53,707	0,4117869	0,2979868	0	
28.07.2020 10:06:53,973	0,4141	0,2999392	0	
28.07.2020 10:06:54,241	0,4154897	0,3017494	0	
28.07.2020 10:06:54,509	0,4174906	0,3037214	0	
28.07.2020 10:06:54,775	0,4191982	0,3055523	0	
28.07.2020 10:06:55,44	0,4211918	0,3073956	0	
28.07.2020 10:06:55,296	0,4236951	0,3092524	0	
28.07.2020 10:06:55,564	0,4252837	0,3112504	0	
28.07.2020 10:06:55,832	0,4273773	0,3129803	0	
28.07.2020 10:06:56,102	0,4292491	0,3150007	0	
28.07.2020 10:06:56,357	0,4307994	0,3168842	0	
28.07.2020 10:06:56,612	0,432832	0,318776	0	
28.07.2020 10:06:56,865	0,4339736	0,3205299	0	
28.07.2020 10:06:57,134	0,6572157	0,3262271	0	
28.07.2020 10:06:57,390	1,124717	0,334207	0	
28.07.2020 10:06:57,660	1,502059	0,3424278	0	
28.07.2020 10:06:57,928	1,600195	0,3515714	0	
28.07.2020 10:06:58,183	1,580244	0,358312	0	
28.07.2020 10:06:58,434	1,280411	0,360828	0	
28.07.2020 10:06:58,692	0,7336905	0,3620141	0	
28.07.2020 10:06:58,958	0,1063046	0,3622764	0	
28.07.2020 10:06:59,230	0,02995877	0,3623892	0	
28.07.2020 10:06:59,501	0,1451237	0,3628676	0	
28.07.2020 10:06:59,769	0,3575655	0,3642896	0	
28.07.2020 10:07:00,24	0,3992073	0,3662638	0	
28.07.2020 10:07:00,281	0,4928902	0,3690009	0	
28.07.2020 10:07:00,533	0,6434921	0,3721236	0	
28.07.2020 10:07:00,803	0,7398987	0,375382	0	
28.07.2020 10:07:01,58	0,7442217	0,3786422	0	
28.07.2020 10:07:01,331	0,7431411	0,382085	0	
28.07.2020 10:07:01,590	0,7362983	0,385204	0	
28.07.2020 10:07:01,853	0,728295	0,3882904	0	
28.07.2020 10:07:02,112	0,7215791	0,391358	0	
28.07.2020 10:07:02,365	0,7173654	0,3944367	0	
28.07.2020 10:07:02,619	0,717405	0,3973105	0	
28.07.2020 10:07:02,870	0,7187952	0,4001994	0	
28.07.2020 10:07:03,138	0,7218493	0,4036013	0	
28.07.2020 10:07:03,389	0,7262468	0,4067919	0	
28.07.2020 10:07:03,648	0,7305294	0,4099975	0	
28.07.2020 10:07:03,912	0,7350776	0,4129762	0	
28.07.2020 10:07:04,178	0,7385203	0,4164558	0	
28.07.2020 10:07:04,445	0,7423146	0,4197035	0	
28.07.2020 10:07:04,701	0,7461911	0,4229752	0	
28.07.2020 10:07:04,961	0,7495804	0,4262576	0	
28.07.2020 10:07:05,214	0,753701	0,4295657	0	
28.07.2020 10:07:05,483	0,7577161	0,4328782	0	
28.07.2020 10:07:05,742	0,7616029	0,4362122	0	
28.07.2020 10:07:06,8	0,7658695	0,4398267	0	
28.07.2020 10:07:06,263	0,7690235	0,4431912	0	
28.07.2020 10:07:06,519	0,7727703	0,4463192	0	
28.07.2020 10:07:06,778	0,7767298	0,4497214	0	
28.07.2020 10:07:07,51	0,7807519	0,4533998	0	
28.07.2020 10:07:07,306	0,8144971	0,4573074	0	
28.07.2020 10:07:07,558	1,1184	0,4649247	0	
28.07.2020 10:07:07,821	1,412657	0,4728881	0	
28.07.2020 10:07:08,88	1,599593	0,481098	0	
28.07.2020 10:07:08,361	1,606494	0,4902004	0	
28.07.2020 10:07:08,633	1,611341	0,4996264	0	
28.07.2020 10:07:08,903	1,612719	0,5076483	0	
28.07.2020 10:07:09,164	1,355999	0,5114064	0	
28.07.2020 10:07:09,417	0,9459451	0,51348	0	
28.07.2020 10:07:09,687	0,4474812	0,5150029	0	
28.07.2020 10:07:09,955	0,3885879	0,5168961	0	
28.07.2020 10:07:10,226	0,4482417	0,5194319	0	
28.07.2020 10:07:10,492	0,5828242	0,5223893	0	
28.07.2020 10:07:10,746	0,7796817	0,5254656	0	
28.07.2020 10:07:11,1	0,7985604	0,5290158	0	
28.07.2020 10:07:11,261	0,8130679	0,5326709	0	
28.07.2020 10:07:11,521	0,8235621	0,5363237	0	
28.07.2020 10:07:11,790	0,8288867	0,5402294	0	
28.07.2020 10:07:12,47	0,8299173	0,5438313	0	
28.07.2020 10:07:12,303	0,8289969	0,5471413	0	
28.07.2020 10:07:12,571	0,8298807	0,5510275	0	
28.07.2020 10:07:12,824	0,8314729	0,5546454	0	
28.07.2020 10:07:13,95	0,8352693	0,5583045	0	
28.07.2020 10:07:13,360	0,8404753	0,5619935	0	
28.07.2020 10:07:13,628	0,8457671	0,5659944	0	
28.07.2020 10:07:13,879	0,8512304	0,5694535	0	
28.07.2020 10:07:14,132	0,8563299	0,572917	0	
28.07.2020 10:07:14,397	0,861081	0,576983	0	
28.07.2020 10:07:14,659	0,8656723	0,5807734	0	
28.07.2020 10:07:14,914	0,8692554	0,5842777	0	
28.07.2020 10:07:15,169	0,8720424	0,5880838	0	
28.07.2020 10:07:15,438	0,8749671	0,5921963	0	
28.07.2020 10:07:15,709	0,8780003	0,5960262	0	
28.07.2020 10:07:15,973	0,8815631	0,6001721	0	
28.07.2020 10:07:16,224	0,8844914	0,6040288	0	
28.07.2020 10:07:16,484	0,8872302	0,6076044	0	
28.07.2020 10:07:16,735	0,8896589	0,6114838	0	
28.07.2020 10:07:16,989	0,8915343	0,6150675	0	
28.07.2020 10:07:17,261	0,8947712	0,619274	0	
28.07.2020 10:07:17,513	0,8974227	0,62326	0	
28.07.2020 10:07:17,771	1,094149	0,6297019	0	
28.07.2020 10:07:18,42	1,358762	0,6382049	0	
28.07.2020 10:07:18,305	1,577124	0,6469735	0	
28.07.2020 10:07:18,577	1,604019	0,6553593	0	
28.07.2020 10:07:18,844	1,609754	0,6646399	0	
28.07.2020 10:07:19,100	1,613	0,6722237	0	
28.07.2020 10:07:19,357	1,374691	0,6754457	0	
28.07.2020 10:07:19,629	0,8560964	0,6772233	0	
28.07.2020 10:07:19,899	0,3295929	0,6781759	0	
28.07.2020 10:07:20,163	0,2305096	0,6792305	0	
28.07.2020 10:07:20,418	0,2775839	0,6808304	0	
28.07.2020 10:07:20,688	0,4163685	0,6830207	0	
28.07.2020 10:07:20,947	0,6197362	0,685653	0	
28.07.2020 10:07:21,220	0,649214	0,6887819	0	
28.07.2020 10:07:21,486	0,6642135	0,6917729	0	
28.07.2020 10:07:21,744	0,6733003	0,6947643	0	
28.07.2020 10:07:21,999	0,676676	0,697718	0	
28.07.2020 10:07:22,255	0,6756059	0,7006302	0	
28.07.2020 10:07:22,528	0,6734495	0,7035336	0	
28.07.2020 10:07:22,796	0,6722053	0,7066607	0	
28.07.2020 10:07:23,61	0,6726384	0,7095846	0	
28.07.2020 10:07:23,321	0,6750204	0,7125285	0	
28.07.2020 10:07:23,582	0,6773888	0,7154867	0	
28.07.2020 10:07:23,853	0,6807741	0,7187	0	
28.07.2020 10:07:24,115	0,683737	0,7216876	0	
28.07.2020 10:07:24,368	0,6859628	0,7246816	0	
28.07.2020 10:07:24,628	0,6884216	0,7276822	0	
28.07.2020 10:07:24,882	0,6897187	0,7304518	0	
28.07.2020 10:07:25,149	0,691095	0,7334601	0	
28.07.2020 10:07:25,401	0,6925117	0,7364746	0	
28.07.2020 10:07:25,666	0,6936703	0,7397254	0	
28.07.2020 10:07:25,934	0,6950671	0,7427465	0	
28.07.2020 10:07:26,190	0,6956835	0,7457683	0	
28.07.2020 10:07:26,446	0,6970176	0,748799	0	
28.07.2020 10:07:26,706	0,6975605	0,7515946	0	
28.07.2020 10:07:26,970	0,6977218	0,7548561	0	
28.07.2020 10:07:27,226	0,6985053	0,7578905	0	
28.07.2020 10:07:27,489	0,6982638	0,7609106	0	
28.07.2020 10:07:27,746	0,698521	0,7637071	0	
28.07.2020 10:07:28,11	0,8459041	0,7696086	0	
28.07.2020 10:07:28,283	1,228815	0,7774329	0	
28.07.2020 10:07:28,547	1,510409	0,7855148	0	
28.07.2020 10:07:28,798	1,600391	0,7938192	0	
28.07.2020 10:07:29,56	1,607022	0,8023468	0	
28.07.2020 10:07:29,325	1,611679	0,810598	0	
28.07.2020 10:07:29,596	1,395628	0,8148783	0	
28.07.2020 10:07:29,848	0,936638	0,8167981	0	
28.07.2020 10:07:30,100	0,4406814	0,8179492	0	
28.07.2020 10:07:30,356	0,2671462	0,8190401	0	
28.07.2020 10:07:30,612	0,3031814	0,8206841	0	
28.07.2020 10:07:30,864	0,4058167	0,82269	0	
28.07.2020 10:07:31,116	0,5751672	0,8253137	0	
28.07.2020 10:07:31,372	0,6595742	0,8282159	0	
28.07.2020 10:07:31,631	0,6699269	0,8309787	0	
28.07.2020 10:07:31,901	0,6642972	0,8339657	0	
28.07.2020 10:07:32,155	0,617866	0,8362633	0	
28.07.2020 10:07:32,413	0,5204421	0,8380224	0	
28.07.2020 10:07:32,669	0,3768715	0,8396699	0	
28.07.2020 10:07:32,926	0,360928	0,8413352	0	
28.07.2020 10:07:33,200	0,3616102	0,8429236	0	
28.07.2020 10:07:33,456	0,3676978	0,844585	0	
28.07.2020 10:07:33,720	0,3808141	0,8463376	0	
28.07.2020 10:07:33,973	0,4019755	0,8481584	0	
28.07.2020 10:07:34,226	0,4149049	0,8498682	0	
28.07.2020 10:07:34,497	0,4210037	0,8518929	0	
28.07.2020 10:07:34,759	0,4260176	0,8537829	0	
28.07.2020 10:07:35,42	0,4295779	0,8558185	0	
28.07.2020 10:07:35,295	0,4323772	0,8577143	0	
28.07.2020 10:07:35,552	0,4335499	0,8596014	0	
28.07.2020 10:07:35,810	0,4345394	0,861495	0	
28.07.2020 10:07:36,65	0,4357954	0,8632488	0	
28.07.2020 10:07:36,318	0,4364064	0,8651507	0	
28.07.2020 10:07:36,576	0,4376721	0,8670593	0	
28.07.2020 10:07:36,844	0,4381694	0,8689587	0	
28.07.2020 10:07:37,101	0,4390102	0,8708712	0	
28.07.2020 10:07:37,361	0,4401549	0,8727849	0	
28.07.2020 10:07:37,612	0,4400548	0,8746933	0	
28.07.2020 10:07:37,863	0,4408187	0,876463	0	
28.07.2020 10:07:38,116	0,4410077	0,8784284	0	
28.07.2020 10:07:38,373	0,6967948	0,8842901	0	
28.07.2020 10:07:38,624	1,16136	0,8915002	0	
28.07.2020 10:07:38,886	1,525907	0,9001417	0	
28.07.2020 10:07:39,139	1,599612	0,9077473	0	
28.07.2020 10:07:39,394	1,599992	0,914961	0	
28.07.2020 10:07:39,654	1,31696	0,9182187	0	
28.07.2020 10:07:39,906	0,7862347	0,9194269	0	
28.07.2020 10:07:40,175	0,1818531	0,9197538	0	
28.07.2020 10:07:40,429	0,02683309	0,9198707	0	
28.07.2020 10:07:40,699	0,03920766	0,9202159	0	
28.07.2020 10:07:40,963	0,1416159	0,9212398	0	
28.07.2020 10:07:41,216	0,3198433	0,922802	0	
28.07.2020 10:07:41,478	0,4172768	0,9246351	0	
28.07.2020 10:07:41,729	0,4278381	0,9265805	0	
28.07.2020 10:07:41,984	0,4363217	0,9283785	0	
28.07.2020 10:07:42,256	0,4370324	0,9304136	0	
28.07.2020 10:07:42,513	0,4335609	0,9322546	0	
28.07.2020 10:07:42,765	0,4279718	0,9340594	0	
28.07.2020 10:07:43,20	0,4235916	0,9357206	0	
28.07.2020 10:07:43,286	0,4215133	0,9375277	0	
28.07.2020 10:07:43,553	0,4205428	0,939481	0	
28.07.2020 10:07:43,828	0,4218274	0,9413262	0	
28.07.2020 10:07:44,89	0,4241235	0,9433287	0	
28.07.2020 10:07:44,359	0,4259504	0,9451906	0	
28.07.2020 10:07:44,614	0,4276665	0,9469138	0	
28.07.2020 10:07:44,879	0,4282957	0,9489167	0	
28.07.2020 10:07:45,138	0,429292	0,9507881	0	
28.07.2020 10:07:45,396	0,4305519	0,9526649	0	
28.07.2020 10:07:45,664	0,4312383	0,9545403	0	
28.07.2020 10:07:45,934	0,4322134	0,956566	0	
28.07.2020 10:07:46,185	0,4323209	0,9584373	0	
28.07.2020 10:07:46,441	0,4322294	0,9601657	0	
28.07.2020 10:07:46,696	0,4323618	0,9620405	0	
28.07.2020 10:07:46,957	0,4320856	0,9639117	0	
28.07.2020 10:07:47,224	0,4324809	0,9657916	0	
28.07.2020 10:07:47,477	0,4328277	0,9676694	0	
28.07.2020 10:07:47,738	0,4331396	0,9695496	0	
28.07.2020 10:07:48,7	0,433787	0,9714324	0	
28.07.2020 10:07:48,278	0,4333025	0,9734503	0	
28.07.2020 10:07:48,545	0,4822786	0,9768883	0	
28.07.2020 10:07:48,800	0,9271265	0,983895	0	
28.07.2020 10:07:49,53	1,357728	0,9911711	0	
28.07.2020 10:07:49,313	1,597431	0,9999233	0	
28.07.2020 10:07:49,565	1,605063	1,008139	0	
28.07.2020 10:07:49,823	1,471348	1,012797	0	
28.07.2020 10:07:50,93	1,004506	1,0145	0	
28.07.2020 10:07:50,346	0	1,014749	0	
28.07.2020 10:07:50,601	0	1,014749	0	
28.07.2020 10:07:50,866	0	1,014749	0	
28.07.2020 10:07:51,132	0	1,014749	0	
28.07.2020 10:07:51,388	0	1,014749	0	
28.07.2020 10:07:51,655	0	1,014749	0	
28.07.2020 10:07:51,906	0	1,014828	0	
28.07.2020 10:07:52,172	0,2027901	1,017557	0	
28.07.2020 10:07:52,443	0,3694913	1,01973	0	
28.07.2020 10:07:52,714	0,4172715	1,021722	0	
28.07.2020 10:07:52,987	0,3931851	1,023339	0	
28.07.2020 10:07:53,241	0,3497632	1,024526	0	
28.07.2020 10:07:53,514	0,2859761	1,025799	0	
28.07.2020 10:07:53,782	0,2734818	1,026986	0	
28.07.2020 10:07:54,41	0,2764228	1,028221	0	
28.07.2020 10:07:54,311	0,2837799	1,029614	0	
28.07.2020 10:07:54,569	0,296847	1,030965	0	
28.07.2020 10:07:54,841	0,3055746	1,03233	0	
28.07.2020 10:07:55,102	0,3102839	1,033715	0	
28.07.2020 10:07:55,360	0,3135236	1,035209	0	
28.07.2020 10:07:55,615	0,3151177	1,036483	0	
28.07.2020 10:07:55,884	0,3168055	1,037869	0	
28.07.2020 10:07:56,135	0,3174285	1,039249	0	
