Zeit:	Istwert Durchfluss	Totalisator	Alarm Nr. 1	
28.07.2020 10:47:47,455	0	0,08648666	0	
28.07.2020 10:47:47,723	0	0,08648666	0	
28.07.2020 10:47:47,975	0	0,08648666	0	
28.07.2020 10:47:48,234	0	0,08648666	0	
28.07.2020 10:47:48,491	0	0,08648666	0	
28.07.2020 10:47:48,764	0	0,08648666	0	
28.07.2020 10:47:49,31	0	0,08648666	0	
28.07.2020 10:47:49,301	0	0,08648666	0	
28.07.2020 10:47:49,557	0,2125224	0,09136385	0	
28.07.2020 10:47:49,810	0,8150324	0,100454	0	
28.07.2020 10:47:50,77	1,315297	0,110325	0	
28.07.2020 10:47:50,336	0,6632205	0,1153712	0	
28.07.2020 10:47:50,609	0	0,1162288	0	
28.07.2020 10:47:50,872	0	0,1162288	0	
28.07.2020 10:47:51,122	0	0,1162288	0	
28.07.2020 10:47:51,393	0	0,1162288	0	
28.07.2020 10:47:51,661	0	0,1162288	0	
28.07.2020 10:47:51,915	0	0,1162288	0	
28.07.2020 10:47:52,172	0	0,1162288	0	
28.07.2020 10:47:52,426	0	0,1162288	0	
28.07.2020 10:47:52,696	0	0,1162288	0	
28.07.2020 10:47:52,968	0	0,1162288	0	
28.07.2020 10:47:53,223	0	0,1162288	0	
28.07.2020 10:47:53,474	0	0,1162288	0	
28.07.2020 10:47:53,732	0	0,1162288	0	
28.07.2020 10:47:54,2	0	0,1162288	0	
28.07.2020 10:47:54,255	0	0,1162288	0	
28.07.2020 10:47:54,520	0	0,1162288	0	
28.07.2020 10:47:54,787	0	0,1162288	0	
28.07.2020 10:47:55,58	0	0,1162288	0	
28.07.2020 10:47:55,323	0	0,1162288	0	
28.07.2020 10:47:55,589	0	0,1162288	0	
28.07.2020 10:47:55,857	0	0,1162288	0	
28.07.2020 10:47:56,130	0	0,1162288	0	
28.07.2020 10:47:56,394	0	0,1162288	0	
28.07.2020 10:47:56,658	0	0,1162288	0	
28.07.2020 10:47:56,922	0	0,1162288	0	
28.07.2020 10:47:57,193	0	0,1162288	0	
28.07.2020 10:47:57,444	0,1267706	0,1180295	0	
28.07.2020 10:47:57,698	0,2198476	0,1193018	0	
28.07.2020 10:47:57,959	0,2357927	0,1204151	0	
28.07.2020 10:47:58,225	0,1742496	0,1211664	0	
28.07.2020 10:47:58,495	0,1328288	0,1217282	0	
28.07.2020 10:47:58,746	0,1233834	0,1221884	0	
28.07.2020 10:47:59,5	0,112618	0,12264	0	
28.07.2020 10:47:59,269	0,1101301	0,1231173	0	
28.07.2020 10:47:59,524	0,1136562	0,1236646	0	
28.07.2020 10:47:59,786	0,3953671	0,1278924	0	
28.07.2020 10:48:00,49	1,246089	0,13556	0	
28.07.2020 10:48:00,304	1,618168	0,1434996	0	
28.07.2020 10:48:00,572	1,614766	0,150923	0	
28.07.2020 10:48:00,831	1,336027	0,1546212	0	
28.07.2020 10:48:01,87	0,8077551	0,1554607	0	
28.07.2020 10:48:01,344	0	0,1554607	0	
28.07.2020 10:48:01,602	0	0,1554607	0	
28.07.2020 10:48:01,874	0	0,1554607	0	
28.07.2020 10:48:02,143	0	0,1554607	0	
28.07.2020 10:48:02,402	0	0,1554607	0	
28.07.2020 10:48:02,669	0	0,1554607	0	
28.07.2020 10:48:02,925	0	0,1554607	0	
28.07.2020 10:48:03,176	0	0,1554607	0	
28.07.2020 10:48:03,444	0	0,1554607	0	
28.07.2020 10:48:03,708	0	0,1554607	0	
28.07.2020 10:48:03,961	0	0,1554607	0	
28.07.2020 10:48:04,220	0	0,1554607	0	
28.07.2020 10:48:04,490	0	0,1554607	0	
28.07.2020 10:48:04,758	0	0,1554607	0	
28.07.2020 10:48:05,9	0	0,1554607	0	
28.07.2020 10:48:05,270	0,08103351	0,1569651	0	
28.07.2020 10:48:05,525	0,2466951	0,1588724	0	
28.07.2020 10:48:05,780	0,3476571	0,160658	0	
28.07.2020 10:48:06,51	0,3528802	0,1621172	0	
28.07.2020 10:48:06,305	0,3250277	0,1633011	0	
28.07.2020 10:48:06,573	0,2707598	0,164316	0	
28.07.2020 10:48:06,842	0,2133259	0,1653133	0	
28.07.2020 10:48:07,108	0,2108226	0,1662336	0	
28.07.2020 10:48:07,361	0,2135733	0,1671907	0	
28.07.2020 10:48:07,613	0,2186966	0,1681094	0	
28.07.2020 10:48:07,880	0,2270246	0,169219	0	
28.07.2020 10:48:08,152	0,2344017	0,1702639	0	
28.07.2020 10:48:08,430	0,2375598	0,1713986	0	
28.07.2020 10:48:08,687	0,2392269	0,1724488	0	
28.07.2020 10:48:08,953	0,2397369	0,1734935	0	
28.07.2020 10:48:09,216	0,2403573	0,1746226	0	
28.07.2020 10:48:09,482	0,2399941	0,1756549	0	
28.07.2020 10:48:09,748	0,2395272	0,1766892	0	
28.07.2020 10:48:10,12	0,3327375	0,179924	0	
28.07.2020 10:48:10,265	0,8720126	0,1870138	0	
28.07.2020 10:48:10,519	1,377554	0,1943935	0	
28.07.2020 10:48:10,780	1,594427	0,2032331	0	
28.07.2020 10:48:11,47	1,542133	0,2091598	0	
28.07.2020 10:48:11,317	1,119711	0,2114784	0	
28.07.2020 10:48:11,573	0	0,211909	0	
28.07.2020 10:48:11,827	0	0,211909	0	
28.07.2020 10:48:12,79	0	0,211909	0	
28.07.2020 10:48:12,344	0	0,211909	0	
28.07.2020 10:48:12,614	0	0,211909	0	
28.07.2020 10:48:12,879	0	0,211909	0	
28.07.2020 10:48:13,134	0	0,211909	0	
28.07.2020 10:48:13,390	0	0,211909	0	
28.07.2020 10:48:13,652	0	0,211909	0	
28.07.2020 10:48:13,906	0,1239044	0,2137688	0	
28.07.2020 10:48:14,164	0,2751972	0,215706	0	
28.07.2020 10:48:14,463	0,3475553	0,2175562	0	
28.07.2020 10:48:14,734	0,3291703	0,2188273	0	
28.07.2020 10:48:15,0	0,2897692	0,2199578	0	
28.07.2020 10:48:15,268	0,2361882	0,2208937	0	
28.07.2020 10:48:15,526	0,2159592	0,2218194	0	
28.07.2020 10:48:15,797	0,2165934	0,2228409	0	
28.07.2020 10:48:16,63	0,2205248	0,2238385	0	
28.07.2020 10:48:16,322	0,2297281	0,2248923	0	
28.07.2020 10:48:16,585	0,240992	0,2259723	0	
28.07.2020 10:48:16,845	0,2462419	0,2270762	0	
28.07.2020 10:48:17,102	0,2488383	0,2281748	0	
28.07.2020 10:48:17,353	0,2508412	0,2292002	0	
28.07.2020 10:48:17,605	0,2611323	0,2304401	0	
28.07.2020 10:48:17,876	0,2947365	0,2318623	0	
28.07.2020 10:48:18,133	0,3564952	0,2334686	0	
28.07.2020 10:48:18,393	0,39478	0,2351851	0	
28.07.2020 10:48:18,653	0,3979191	0,2370758	0	
28.07.2020 10:48:18,906	0,4008332	0,2387026	0	
28.07.2020 10:48:19,176	0,4012401	0,2404386	0	
28.07.2020 10:48:19,434	0,3997994	0,2422878	0	
28.07.2020 10:48:19,692	0,3974635	0,2439881	0	
28.07.2020 10:48:19,960	0,3948544	0,2456774	0	
28.07.2020 10:48:20,229	0,4056076	0,2477735	0	
28.07.2020 10:48:20,494	0,8367348	0,2548496	0	
28.07.2020 10:48:20,756	1,296228	0,2628778	0	
28.07.2020 10:48:21,16	1,587106	0,2718049	0	
28.07.2020 10:48:21,288	1,603762	0,2800619	0	
28.07.2020 10:48:21,545	1,444882	0,284407	0	
28.07.2020 10:48:21,796	0,9712529	0,28607	0	
28.07.2020 10:48:22,50	0,3464865	0,2864613	0	
28.07.2020 10:48:22,305	0	0,2864613	0	
28.07.2020 10:48:22,561	0	0,2864613	0	
28.07.2020 10:48:22,828	0	0,2864613	0	
28.07.2020 10:48:23,93	0	0,2864613	0	
28.07.2020 10:48:23,356	0,1768918	0,2888198	0	
28.07.2020 10:48:23,624	0,3616814	0,2914477	0	
28.07.2020 10:48:23,876	0,4748258	0,2936786	0	
28.07.2020 10:48:24,148	0,4736395	0,2956372	0	
28.07.2020 10:48:24,411	0,4434043	0,2973755	0	
28.07.2020 10:48:24,679	0,399505	0,2991032	0	
28.07.2020 10:48:24,947	0,3664717	0,3006757	0	
28.07.2020 10:48:25,219	0,368183	0,3024138	0	
28.07.2020 10:48:25,480	0,3722738	0,3040744	0	
28.07.2020 10:48:25,737	0,380883	0,305667	0	
28.07.2020 10:48:25,997	0,3912746	0,3075686	0	
28.07.2020 10:48:26,250	0,3982301	0,3093587	0	
28.07.2020 10:48:26,526	0,4050352	0,3111708	0	
28.07.2020 10:48:26,796	0,4101817	0,3131305	0	
28.07.2020 10:48:27,66	0,4144915	0,3149678	0	
28.07.2020 10:48:27,323	0,4179582	0,3168091	0	
28.07.2020 10:48:27,587	0,4204425	0,3186538	0	
28.07.2020 10:48:27,854	0,4232693	0,3206513	0	
28.07.2020 10:48:28,127	0,4248508	0,3225052	0	
28.07.2020 10:48:28,399	0,4268791	0,3245174	0	
28.07.2020 10:48:28,658	0,4283218	0,3262434	0	
28.07.2020 10:48:28,908	0,4293898	0,3281149	0	
28.07.2020 10:48:29,165	0,4308386	0,3299949	0	
28.07.2020 10:48:29,438	0,4362551	0,3321112	0	
28.07.2020 10:48:29,694	0,4682876	0,334224	0	
28.07.2020 10:48:29,949	0,5477527	0,3368712	0	
28.07.2020 10:48:30,214	0,6866825	0,340049	0	
28.07.2020 10:48:30,468	0,7088599	0,3429849	0	
28.07.2020 10:48:30,735	0,9736028	0,3496989	0	
28.07.2020 10:48:31,9	1,338985	0,3589831	0	
28.07.2020 10:48:31,267	1,573916	0,3666907	0	
28.07.2020 10:48:31,523	1,602823	0,3752652	0	
28.07.2020 10:48:31,791	1,608987	0,3847447	0	
28.07.2020 10:48:32,48	1,534625	0,3900812	0	
28.07.2020 10:48:32,300	1,163529	0,3922744	0	
28.07.2020 10:48:32,555	0,6546112	0,3937571	0	
28.07.2020 10:48:32,815	0,2845814	0,3950718	0	
28.07.2020 10:48:33,69	0,3183149	0,3966732	0	
28.07.2020 10:48:33,334	0,3956015	0,3986501	0	
28.07.2020 10:48:33,604	0,5517606	0,4015151	0	
28.07.2020 10:48:33,866	0,6990691	0,4045244	0	
28.07.2020 10:48:34,138	0,7092725	0,4079422	0	
28.07.2020 10:48:34,392	0,7214673	0,4109288	0	
28.07.2020 10:48:34,656	0,7292373	0,4143986	0	
28.07.2020 10:48:34,917	0,7322231	0,4173478	0	
28.07.2020 10:48:35,184	0,7324129	0,4207608	0	
28.07.2020 10:48:35,437	0,731675	0,4239247	0	
28.07.2020 10:48:35,708	0,7325568	0,4271151	0	
28.07.2020 10:48:35,977	0,7353012	0,4305753	0	
28.07.2020 10:48:36,249	0,7401012	0,4338262	0	
28.07.2020 10:48:36,500	0,7461811	0,4368654	0	
28.07.2020 10:48:36,762	0,7518877	0,4404274	0	
28.07.2020 10:48:37,30	0,7571945	0,4440116	0	
28.07.2020 10:48:37,286	0,7619131	0,4471026	0	
28.07.2020 10:48:37,554	0,7668003	0,4504691	0	
28.07.2020 10:48:37,815	0,7725372	0,4541245	0	
28.07.2020 10:48:38,84	0,7766429	0,457529	0	
28.07.2020 10:48:38,351	0,7813027	0,4609538	0	
28.07.2020 10:48:38,608	0,7854345	0,4643997	0	
28.07.2020 10:48:38,867	0,7893546	0,4678594	0	
28.07.2020 10:48:39,136	0,794202	0,4716057	0	
28.07.2020 10:48:39,403	0,7975727	0,4750949	0	
28.07.2020 10:48:39,666	0,8012276	0,4785999	0	
28.07.2020 10:48:39,932	0,8046813	0,4821152	0	
28.07.2020 10:48:40,196	0,8079122	0,4859203	0	
28.07.2020 10:48:40,462	0,8123217	0,4894831	0	
28.07.2020 10:48:40,734	0,8163583	0,4933478	0	
28.07.2020 10:48:40,994	0,9942623	0,4997942	0	
28.07.2020 10:48:41,248	1,277984	0,5070511	0	
28.07.2020 10:48:41,516	1,543347	0,5157699	0	
28.07.2020 10:48:41,771	1,600516	0,5241373	0	
28.07.2020 10:48:42,23	1,606689	0,5320686	0	
28.07.2020 10:48:42,287	1,61119	0,5408903	0	
28.07.2020 10:48:42,550	1,598475	0,5483658	0	
28.07.2020 10:48:42,802	1,332563	0,5518242	0	
28.07.2020 10:48:43,53	0,8867738	0,5538597	0	
28.07.2020 10:48:43,325	0,4542129	0,5555032	0	
28.07.2020 10:48:43,588	0,4184397	0,5574418	0	
28.07.2020 10:48:43,843	0,4773358	0,5599694	0	
28.07.2020 10:48:44,98	0,6084261	0,5628022	0	
28.07.2020 10:48:44,366	0,8093948	0,5665336	0	
28.07.2020 10:48:44,619	0,8332405	0,5702314	0	
28.07.2020 10:48:44,889	0,8457465	0,5739995	0	
28.07.2020 10:48:45,158	0,8546314	0,5780622	0	
28.07.2020 10:48:45,419	0,8581221	0,5818057	0	
28.07.2020 10:48:45,688	0,8587711	0,5855286	0	
28.07.2020 10:48:45,961	0,8581073	0,5895293	0	
28.07.2020 10:48:46,219	0,8579365	0,59325	0	
28.07.2020 10:48:46,476	0,8604611	0,5967156	0	
28.07.2020 10:48:46,732	0,8638778	0,6004899	0	
28.07.2020 10:48:46,990	0,868369	0,6042944	0	
28.07.2020 10:48:47,246	0,8735871	0,6081296	0	
28.07.2020 10:48:47,498	0,8708058	0,6118359	0	
28.07.2020 10:48:47,755	0,845778	0,614994	0	
28.07.2020 10:48:48,21	0,7876875	0,6183245	0	
28.07.2020 10:48:48,290	0,6938845	0,621182	0	
28.07.2020 10:48:48,550	0,6488356	0,6239399	0	
28.07.2020 10:48:48,819	0,6427028	0,6268898	0	
28.07.2020 10:48:49,90	0,6426568	0,6296856	0	
28.07.2020 10:48:49,360	0,6469969	0,6327519	0	
28.07.2020 10:48:49,613	0,6543643	0,6356597	0	
28.07.2020 10:48:49,879	0,6623664	0,6383737	0	
28.07.2020 10:48:50,139	0,6682381	0,6415465	0	
28.07.2020 10:48:50,390	0,6728393	0,6442772	0	
28.07.2020 10:48:50,653	0,6762946	0,6474655	0	
28.07.2020 10:48:50,914	0,6786504	0,6502001	0	
28.07.2020 10:48:51,184	0,7083318	0,6544039	0	
28.07.2020 10:48:51,435	1,076235	0,6620008	0	
28.07.2020 10:48:51,706	1,404907	0,6699208	0	
28.07.2020 10:48:51,976	1,597441	0,678712	0	
28.07.2020 10:48:52,237	1,60507	0,6871035	0	
28.07.2020 10:48:52,490	1,610118	0,6950585	0	
28.07.2020 10:48:52,741	1,543259	0,7009026	0	
28.07.2020 10:48:52,996	1,177943	0,703599	0	
28.07.2020 10:48:53,262	0,6570546	0,7049966	0	
28.07.2020 10:48:53,528	0,2453716	0,7060618	0	
28.07.2020 10:48:53,795	0,2755679	0,7075675	0	
28.07.2020 10:48:54,46	0,3384213	0,7093665	0	
28.07.2020 10:48:54,315	0,4891521	0,7118173	0	
28.07.2020 10:48:54,579	0,6547194	0,7148321	0	
28.07.2020 10:48:54,833	0,6650317	0,7177932	0	
28.07.2020 10:48:55,102	0,6749186	0,7208077	0	
28.07.2020 10:48:55,359	0,6803828	0,7237909	0	
28.07.2020 10:48:55,617	0,6808919	0,7267392	0	
28.07.2020 10:48:55,883	0,6789386	0,7296574	0	
28.07.2020 10:48:56,147	0,675744	0,7325568	0	
28.07.2020 10:48:56,409	0,6739305	0,7354667	0	
28.07.2020 10:48:56,683	0,6744292	0,7386222	0	
28.07.2020 10:48:56,950	0,6766777	0,7415751	0	
28.07.2020 10:48:57,218	0,6796841	0,7447752	0	
28.07.2020 10:48:57,483	0,6822076	0,7477528	0	
28.07.2020 10:48:57,740	0,6846218	0,7507443	0	
28.07.2020 10:48:57,999	0,6865245	0,7537367	0	
28.07.2020 10:48:58,265	0,6886142	0,7567413	0	
28.07.2020 10:48:58,521	0,6910502	0,7597542	0	
28.07.2020 10:48:58,772	0,6924071	0,7625325	0	
28.07.2020 10:48:59,23	0,6934319	0,7655496	0	
28.07.2020 10:48:59,282	0,6942165	0,7685636	0	
28.07.2020 10:48:59,541	0,6940033	0,7715725	0	
28.07.2020 10:48:59,808	0,6949705	0,7745935	0	
28.07.2020 10:49:00,74	0,6954718	0,7778414	0	
28.07.2020 10:49:00,336	0,695872	0,7806283	0	
28.07.2020 10:49:00,592	0,6963589	0,7836487	0	
28.07.2020 10:49:00,851	0,6963181	0,7866684	0	
28.07.2020 10:49:01,124	0,696879	0,7899282	0	
28.07.2020 10:49:01,382	0,6951059	0,7929703	0	
28.07.2020 10:49:01,647	0,9238317	0,7996055	0	
28.07.2020 10:49:01,912	1,298854	0,8081476	0	
28.07.2020 10:49:02,184	1,563237	0,8162908	0	
28.07.2020 10:49:02,439	1,602528	0,8246607	0	
28.07.2020 10:49:02,713	1,593523	0,8319576	0	
28.07.2020 10:49:02,981	1,27238	0,835192	0	
28.07.2020 10:49:03,245	0,7132495	0,8360968	0	
28.07.2020 10:49:03,503	0	0,8361722	0	
28.07.2020 10:49:03,772	0	0,8361722	0	
28.07.2020 10:49:04,29	0	0,8361722	0	
28.07.2020 10:49:04,284	0	0,8361722	0	
28.07.2020 10:49:04,544	0,05048583	0,8375022	0	
28.07.2020 10:49:04,810	0,3084872	0,8401712	0	
28.07.2020 10:49:05,70	0,4726426	0,842862	0	
28.07.2020 10:49:05,321	0,5137441	0,844921	0	
28.07.2020 10:49:05,588	0,4920432	0,8468726	0	
28.07.2020 10:49:05,845	0,4526554	0,8486226	0	
28.07.2020 10:49:06,104	0,4044106	0,8502952	0	
28.07.2020 10:49:06,370	0,3924353	0,85196	0	
28.07.2020 10:49:06,636	0,3932408	0,8538144	0	
28.07.2020 10:49:06,898	0,3983217	0,8555942	0	
28.07.2020 10:49:07,167	0,4056996	0,8574262	0	
28.07.2020 10:49:07,436	0,4147831	0,8594357	0	
28.07.2020 10:49:07,687	0,4205282	0,8611688	0	
28.07.2020 10:49:07,953	0,4255126	0,8630524	0	
28.07.2020 10:49:08,222	0,4284993	0,8650777	0	
28.07.2020 10:49:08,481	0,4296463	0,8669512	0	
28.07.2020 10:49:08,745	0,4309517	0,8688304	0	
28.07.2020 10:49:09,0	0,4317463	0,8707084	0	
28.07.2020 10:49:09,257	0,4328632	0,8725933	0	
28.07.2020 10:49:09,514	0,4339552	0,8744833	0	
28.07.2020 10:49:09,766	0,4345683	0,8762269	0	
28.07.2020 10:49:10,33	0,4352116	0,8782672	0	
28.07.2020 10:49:10,293	0,4352662	0,8801498	0	
28.07.2020 10:49:10,557	0,4351453	0,8818904	0	
28.07.2020 10:49:10,809	0,4355183	0,8837792	0	
28.07.2020 10:49:11,66	0,4356736	0,885667	0	
28.07.2020 10:49:11,319	0,4362088	0,887565	0	
28.07.2020 10:49:11,588	0,4362891	0,8894562	0	
28.07.2020 10:49:11,838	0,521489	0,8933836	0	
28.07.2020 10:49:12,96	1,013532	0,9012489	0	
28.07.2020 10:49:12,360	1,423425	0,9093956	0	
28.07.2020 10:49:12,630	1,597761	0,9177876	0	
28.07.2020 10:49:12,896	1,605153	0,9260723	0	
28.07.2020 10:49:13,166	1,34152	0,9294327	0	
28.07.2020 10:49:13,427	0,8152753	0,9306519	0	
28.07.2020 10:49:13,697	0,1664598	0,9309319	0	
28.07.2020 10:49:13,967	0	0,9309319	0	
28.07.2020 10:49:14,232	0	0,9309319	0	
28.07.2020 10:49:14,497	0	0,9309319	0	
28.07.2020 10:49:14,779	0,1543556	0,9332282	0	
28.07.2020 10:49:15,34	0,3626597	0,9358354	0	
28.07.2020 10:49:15,301	0,5050269	0,9380949	0	
28.07.2020 10:49:15,574	0,510739	0,9405593	0	
28.07.2020 10:49:15,829	0,4801598	0,9424034	0	
28.07.2020 10:49:16,100	0,4303978	0,9439663	0	
28.07.2020 10:49:16,357	0,3822612	0,945725	0	
28.07.2020 10:49:16,618	0,381157	0,9473853	0	
28.07.2020 10:49:16,884	0,3855365	0,9491012	0	
28.07.2020 10:49:17,156	0,3928374	0,9510046	0	
28.07.2020 10:49:17,408	0,4013104	0,9526852	0	
28.07.2020 10:49:17,666	0,4099081	0,9545227	0	
28.07.2020 10:49:17,918	0,4149517	0,9562253	0	
28.07.2020 10:49:18,180	0,4197777	0,9582247	0	
28.07.2020 10:49:18,447	0,4217525	0,960067	0	
28.07.2020 10:49:18,706	0,423188	0,9619136	0	
28.07.2020 10:49:18,967	0,4243103	0,9637643	0	
28.07.2020 10:49:19,235	0,425662	0,9657636	0	
28.07.2020 10:49:19,505	0,4236901	0,9675569	0	
28.07.2020 10:49:19,776	0,4058912	0,9692892	0	
28.07.2020 10:49:20,47	0,3702945	0,9707342	0	
28.07.2020 10:49:20,301	0,3170982	0,972064	0	
28.07.2020 10:49:20,565	0,3015809	0,9733431	0	
28.07.2020 10:49:20,831	0,300366	0,9747366	0	
28.07.2020 10:49:21,96	0,3008102	0,9759471	0	
28.07.2020 10:49:21,367	0,30374	0,9773955	0	
28.07.2020 10:49:21,629	0,3078198	0,9787639	0	
28.07.2020 10:49:21,880	0,3111136	0,9800402	0	
28.07.2020 10:49:22,146	0,3923165	0,9834846	0	
28.07.2020 10:49:22,399	0,9361931	0,9912118	0	
28.07.2020 10:49:22,666	1,398357	0,999241	0	
28.07.2020 10:49:22,921	1,596621	1,007534	0	
28.07.2020 10:49:23,180	1,577397	1,0142	0	
28.07.2020 10:49:23,433	1,24153	1,016936	0	
28.07.2020 10:49:23,691	0,6502619	1,01764	0	
28.07.2020 10:49:23,953	0	1,017666	0	
28.07.2020 10:49:24,218	0	1,017666	0	
28.07.2020 10:49:24,488	0	1,017666	0	
28.07.2020 10:49:24,741	0	1,017666	0	
28.07.2020 10:49:25,9	0	1,017666	0	
28.07.2020 10:49:25,272	0	1,017702	0	
28.07.2020 10:49:25,535	0,184243	1,020103	0	
28.07.2020 10:49:25,805	0,34133	1,022449	0	
28.07.2020 10:49:26,58	0,4119269	1,024319	0	
28.07.2020 10:49:26,330	0,3928313	1,02586	0	
28.07.2020 10:49:26,596	0,3496898	1,027261	0	
28.07.2020 10:49:26,861	0,2926722	1,028453	0	
