Zeit:	Istwert Durchfluss	Totalisator	Alarm Nr. 1	
28.07.2020 09:46:33,110	0,4176656	0,4938927	0	
28.07.2020 09:46:33,363	0,3436307	0,4954465	0	
28.07.2020 09:46:33,619	0,392067	0,4975612	0	
28.07.2020 09:46:33,892	0,5305275	0,5005022	0	
28.07.2020 09:46:34,160	0,737155	0,5036769	0	
28.07.2020 09:46:34,412	0,7689865	0,5068384	0	
28.07.2020 09:46:34,673	0,7830938	0,5106311	0	
28.07.2020 09:46:34,926	0,7933536	0,514163	0	
28.07.2020 09:46:35,182	0,7998909	0,5174037	0	
28.07.2020 09:46:35,437	0,8009886	0,5208744	0	
28.07.2020 09:46:35,691	0,8006548	0,5240784	0	
28.07.2020 09:46:35,953	0,8008467	0,5278213	0	
28.07.2020 09:46:36,215	0,8023552	0,5310476	0	
28.07.2020 09:46:36,479	0,8068787	0,5348586	0	
28.07.2020 09:46:36,738	0,8121094	0,5384275	0	
28.07.2020 09:46:37,4	0,8179289	0,5420269	0	
28.07.2020 09:46:37,278	0,8243997	0,5459312	0	
28.07.2020 09:46:37,528	0,8287226	0,5495652	0	
28.07.2020 09:46:37,791	0,834212	0,5529466	0	
28.07.2020 09:46:38,56	0,8378675	0,5568931	0	
28.07.2020 09:46:38,326	0,8420118	0,5605802	0	
28.07.2020 09:46:38,587	0,846613	0,5642861	0	
28.07.2020 09:46:38,839	0,8498639	0,568005	0	
28.07.2020 09:46:39,95	0,8541552	0,5717471	0	
28.07.2020 09:46:39,365	0,8579436	0,5757853	0	
28.07.2020 09:46:39,633	0,8618687	0,5792633	0	
28.07.2020 09:46:39,894	0,8656162	0,5833387	0	
28.07.2020 09:46:40,163	0,8684583	0,5871292	0	
28.07.2020 09:46:40,438	0,8720601	0,5912369	0	
28.07.2020 09:46:40,704	0,8752369	0,5950546	0	
28.07.2020 09:46:40,956	0,8779557	0,5988782	0	
28.07.2020 09:46:41,216	0,9878708	0,6041793	0	
28.07.2020 09:46:41,477	1,273249	0,6125168	0	
28.07.2020 09:46:41,739	1,507607	0,6205423	0	
28.07.2020 09:46:41,998	1,600754	0,6281453	0	
28.07.2020 09:46:42,259	1,607262	0,6372504	0	
28.07.2020 09:46:42,531	1,611833	0,6464419	0	
28.07.2020 09:46:42,785	1,492101	0,6507575	0	
28.07.2020 09:46:43,49	1,03346	0,6529519	0	
28.07.2020 09:46:43,303	0,5214301	0,6540255	0	
28.07.2020 09:46:43,567	0,206188	0,6549021	0	
28.07.2020 09:46:43,837	0,2760878	0,6562874	0	
28.07.2020 09:46:44,110	0,3417154	0,6583602	0	
28.07.2020 09:46:44,369	0,4721855	0,6606157	0	
28.07.2020 09:46:44,631	0,6422241	0,6633641	0	
28.07.2020 09:46:44,891	0,6563386	0,6664919	0	
28.07.2020 09:46:45,163	0,6642559	0,6694369	0	
28.07.2020 09:46:45,434	0,6673129	0,6725644	0	
28.07.2020 09:46:45,706	0,666469	0,6754433	0	
28.07.2020 09:46:45,958	0,6641701	0,6782993	0	
28.07.2020 09:46:46,225	0,6616629	0,6811492	0	
28.07.2020 09:46:46,494	0,6615602	0,6842331	0	
28.07.2020 09:46:46,761	0,6623447	0,6871125	0	
28.07.2020 09:46:47,29	0,6644702	0,6902381	0	
28.07.2020 09:46:47,281	0,6674253	0,6929368	0	
28.07.2020 09:46:47,547	0,670151	0,6958644	0	
28.07.2020 09:46:47,809	0,6731167	0,698806	0	
28.07.2020 09:46:48,67	0,6747405	0,7019684	0	
28.07.2020 09:46:48,341	0,6768613	0,7049242	0	
28.07.2020 09:46:48,592	0,679355	0,7076613	0	
28.07.2020 09:46:48,843	0,6808681	0,7106313	0	
28.07.2020 09:46:49,105	0,6826669	0,7138336	0	
28.07.2020 09:46:49,378	0,6834258	0,7167977	0	
28.07.2020 09:46:49,647	0,6841136	0,7197682	0	
28.07.2020 09:46:49,903	0,6849636	0,7227431	0	
28.07.2020 09:46:50,159	0,685295	0,7257173	0	
28.07.2020 09:46:50,430	0,6860622	0,7289305	0	
28.07.2020 09:46:50,695	0,6870574	0,7316833	0	
28.07.2020 09:46:50,960	0,6877272	0,734899	0	
28.07.2020 09:46:51,230	0,6879668	0,7381107	0	
28.07.2020 09:46:51,484	0,7535147	0,7425115	0	
28.07.2020 09:46:51,736	1,131094	0,7496969	0	
28.07.2020 09:46:52,4	1,449546	0,758365	0	
28.07.2020 09:46:52,267	1,598908	0,7672908	0	
28.07.2020 09:46:52,519	1,60559	0,7751681	0	
28.07.2020 09:46:52,782	1,610463	0,7837091	0	
28.07.2020 09:46:53,46	1,474423	0,7884046	0	
28.07.2020 09:46:53,300	1,05498	0,7906407	0	
28.07.2020 09:46:53,569	0,4841847	0,7918527	0	
28.07.2020 09:46:53,831	0,2577461	0,7930388	0	
28.07.2020 09:46:54,103	0,286727	0,7945695	0	
28.07.2020 09:46:54,354	0,3850825	0,7965007	0	
28.07.2020 09:46:54,616	0,5649607	0,7992691	0	
28.07.2020 09:46:54,875	0,650876	0,802137	0	
28.07.2020 09:46:55,130	0,6575827	0,8047972	0	
28.07.2020 09:46:55,389	0,6361211	0,807337	0	
28.07.2020 09:46:55,656	0,5691925	0,8095839	0	
28.07.2020 09:46:55,929	0,4427548	0,8113093	0	
28.07.2020 09:46:56,195	0,3537081	0,8129817	0	
28.07.2020 09:46:56,462	0,3533046	0,8145183	0	
28.07.2020 09:46:56,723	0,3570073	0,8161085	0	
28.07.2020 09:46:56,996	0,3671318	0,8179176	0	
28.07.2020 09:46:57,266	0,3839482	0,8196796	0	
28.07.2020 09:46:57,520	0,4042273	0,8214874	0	
28.07.2020 09:46:57,774	0,4122439	0,8233387	0	
28.07.2020 09:46:58,46	0,4178457	0,8253397	0	
28.07.2020 09:46:58,300	0,4219186	0,8270587	0	
28.07.2020 09:46:58,551	0,4250259	0,8287816	0	
28.07.2020 09:46:58,816	0,4257474	0,830776	0	
28.07.2020 09:46:59,82	0,426917	0,8326377	0	
28.07.2020 09:46:59,338	0,4278575	0,8343567	0	
28.07.2020 09:46:59,591	0,4289302	0,8362269	0	
28.07.2020 09:46:59,857	0,4308318	0,8382518	0	
28.07.2020 09:47:00,110	0,4316138	0,8401287	0	
28.07.2020 09:47:00,374	0,4331704	0,8418763	0	
28.07.2020 09:47:00,634	0,4336523	0,8439039	0	
28.07.2020 09:47:00,906	0,4339055	0,8457894	0	
28.07.2020 09:47:01,157	0,4346676	0,8475328	0	
28.07.2020 09:47:01,419	0,4346419	0,8495594	0	
28.07.2020 09:47:01,691	0,441043	0,8519949	0	
28.07.2020 09:47:01,965	0,8277274	0,8589765	0	
28.07.2020 09:47:02,231	1,308879	0,8673564	0	
28.07.2020 09:47:02,485	1,580489	0,8753764	0	
28.07.2020 09:47:02,759	1,604396	0,883586	0	
28.07.2020 09:47:03,32	1,514623	0,889514	0	
28.07.2020 09:47:03,299	1,111033	0,891745	0	
28.07.2020 09:47:03,550	0,5053061	0,8924266	0	
28.07.2020 09:47:03,815	0,03041739	0,8926376	0	
28.07.2020 09:47:04,68	0,03528529	0,8927506	0	
28.07.2020 09:47:04,324	0,150142	0,8932258	0	
28.07.2020 09:47:04,595	0,2942718	0,8945149	0	
28.07.2020 09:47:04,847	0,3172804	0,896028	0	
28.07.2020 09:47:05,102	0,3678056	0,8978847	0	
28.07.2020 09:47:05,362	0,4221253	0,8998059	0	
28.07.2020 09:47:05,636	0,4376908	0,9018582	0	
28.07.2020 09:47:05,904	0,4351716	0,9037086	0	
28.07.2020 09:47:06,159	0,4284499	0,9055008	0	
28.07.2020 09:47:06,426	0,4223026	0,9072773	0	
28.07.2020 09:47:06,688	0,4173985	0,909184	0	
28.07.2020 09:47:06,943	0,4147539	0,9108227	0	
28.07.2020 09:47:07,209	0,4144053	0,9126168	0	
28.07.2020 09:47:07,472	0,4150376	0,9145621	0	
28.07.2020 09:47:07,743	0,4174102	0,916397	0	
28.07.2020 09:47:08,5	0,4197366	0,9182361	0	
28.07.2020 09:47:08,268	0,4217731	0,920224	0	
28.07.2020 09:47:08,522	0,4236883	0,9219312	0	
28.07.2020 09:47:08,774	0,4240126	0,9236278	0	
28.07.2020 09:47:09,32	0,4247338	0,9256194	0	
28.07.2020 09:47:09,283	0,4253446	0,9273254	0	
28.07.2020 09:47:09,539	0,4250832	0,9291677	0	
28.07.2020 09:47:09,801	0,4254951	0,9310185	0	
28.07.2020 09:47:10,63	0,425563	0,9328583	0	
28.07.2020 09:47:10,331	0,4256114	0,9348451	0	
28.07.2020 09:47:10,591	0,4257852	0,9365495	0	
28.07.2020 09:47:10,855	0,4255024	0,9385357	0	
28.07.2020 09:47:11,126	0,4257711	0,9403839	0	
28.07.2020 09:47:11,393	0,4257144	0,9422257	0	
28.07.2020 09:47:11,646	0,425743	0,9440721	0	
28.07.2020 09:47:11,898	0,4265474	0,9459393	0	
28.07.2020 09:47:12,162	0,6203549	0,9510419	0	
28.07.2020 09:47:12,415	1,105755	0,9582686	0	
28.07.2020 09:47:12,681	1,497543	0,9669546	0	
28.07.2020 09:47:12,939	1,600828	0,9752312	0	
28.07.2020 09:47:13,206	1,596145	0,9823072	0	
28.07.2020 09:47:13,474	1,245882	0,9853597	0	
28.07.2020 09:47:13,745	0,6503354	0,9860466	0	
28.07.2020 09:47:13,999	0	0,9860466	0	
28.07.2020 09:47:14,271	0	0,9860466	0	
28.07.2020 09:47:14,543	0	0,9860466	0	
28.07.2020 09:47:14,814	0	0,9860466	0	
28.07.2020 09:47:15,79	0	0,9860466	0	
28.07.2020 09:47:15,331	0	0,9860466	0	
28.07.2020 09:47:15,602	0,0987147	0,9877205	0	
28.07.2020 09:47:15,873	0,2954257	0,9901164	0	
28.07.2020 09:47:16,134	0,4006819	0,9919322	0	
28.07.2020 09:47:16,400	0,4016876	0,9937142	0	
28.07.2020 09:47:16,672	0,3658625	0,995184	0	
28.07.2020 09:47:16,931	0,3137407	0,9963065	0	
28.07.2020 09:47:17,198	0,2745312	0,9975691	0	
28.07.2020 09:47:17,464	0,2741379	0,9987589	0	
28.07.2020 09:47:17,736	0,2780615	1,000105	0	
28.07.2020 09:47:17,987	0,2858467	1,001306	0	
28.07.2020 09:47:18,238	0,2951027	1,00264	0	
28.07.2020 09:47:18,496	0,3039146	1,004001	0	
28.07.2020 09:47:18,757	0,3073152	1,005358	0	
28.07.2020 09:47:19,24	0,3099692	1,006728	0	
28.07.2020 09:47:19,282	0,3123915	1,008101	0	
28.07.2020 09:47:19,535	0,3127779	1,009355	0	
28.07.2020 09:47:19,801	0,3132123	1,010823	0	
28.07.2020 09:47:20,66	0,3130724	1,012278	0	
28.07.2020 09:47:20,338	0,3129546	1,013634	0	
28.07.2020 09:47:20,603	0,3130839	1,014992	0	
28.07.2020 09:47:20,867	0,3131286	1,016354	0	
28.07.2020 09:47:21,134	0,3144481	1,017728	0	
28.07.2020 09:47:21,394	0,3149906	1,019201	0	
