Zeit:	Istwert Durchfluss	Totalisator	Alarm Nr. 1	
28.07.2020 11:07:52,144	0	0,08666389	0	
28.07.2020 11:07:52,416	0	0,08666389	0	
28.07.2020 11:07:52,679	0	0,08666389	0	
28.07.2020 11:07:52,944	0	0,08666389	0	
28.07.2020 11:07:53,208	0	0,08666389	0	
28.07.2020 11:07:53,476	0	0,08666389	0	
28.07.2020 11:07:53,731	0	0,08666389	0	
28.07.2020 11:07:53,992	0	0,08666389	0	
28.07.2020 11:07:54,244	0	0,08666389	0	
28.07.2020 11:07:54,503	0	0,08666389	0	
28.07.2020 11:07:54,767	0	0,08666389	0	
28.07.2020 11:07:55,30	0	0,08685119	0	
28.07.2020 11:07:55,303	0,5832545	0,09655071	0	
28.07.2020 11:07:55,557	1,097278	0,1064154	0	
28.07.2020 11:07:55,825	1,377142	0,113929	0	
28.07.2020 11:07:56,85	0,2005591	0,115742	0	
28.07.2020 11:07:56,336	0	0,1157938	0	
28.07.2020 11:07:56,605	0	0,1157938	0	
28.07.2020 11:07:56,859	0	0,1157938	0	
28.07.2020 11:07:57,132	0	0,1157938	0	
28.07.2020 11:07:57,403	0	0,1157938	0	
28.07.2020 11:07:57,655	0	0,1157938	0	
28.07.2020 11:07:57,907	0	0,1157938	0	
28.07.2020 11:07:58,177	0	0,1157938	0	
28.07.2020 11:07:58,447	0	0,1157938	0	
28.07.2020 11:07:58,708	0	0,1157938	0	
28.07.2020 11:07:58,975	0	0,1157938	0	
28.07.2020 11:07:59,244	0	0,1157938	0	
28.07.2020 11:07:59,510	0	0,1157938	0	
28.07.2020 11:07:59,771	0	0,1157938	0	
28.07.2020 11:08:00,29	0	0,1157938	0	
28.07.2020 11:08:00,292	0	0,1157938	0	
28.07.2020 11:08:00,552	0	0,1157938	0	
28.07.2020 11:08:00,806	0	0,1157938	0	
28.07.2020 11:08:01,61	0	0,1157938	0	
28.07.2020 11:08:01,334	0	0,1157938	0	
28.07.2020 11:08:01,592	0	0,1157938	0	
28.07.2020 11:08:01,846	0	0,1157938	0	
28.07.2020 11:08:02,107	0	0,1157938	0	
28.07.2020 11:08:02,376	0	0,1157938	0	
28.07.2020 11:08:02,647	0	0,1157938	0	
28.07.2020 11:08:02,903	0	0,1157938	0	
28.07.2020 11:08:03,175	0	0,1157938	0	
28.07.2020 11:08:03,433	0	0,1157938	0	
28.07.2020 11:08:03,695	0	0,1157938	0	
28.07.2020 11:08:03,950	0	0,1157938	0	
28.07.2020 11:08:04,221	0	0,1157938	0	
28.07.2020 11:08:04,489	0	0,1157938	0	
28.07.2020 11:08:04,740	0	0,1157938	0	
28.07.2020 11:08:05,6	0	0,1157938	0	
28.07.2020 11:08:05,263	0	0,1157938	0	
28.07.2020 11:08:05,521	0,4146091	0,124102	0	
28.07.2020 11:08:05,793	1,023762	0,1350855	0	
28.07.2020 11:08:06,60	1,451427	0,143204	0	
28.07.2020 11:08:06,321	0,2180423	0,1449461	0	
28.07.2020 11:08:06,581	0	0,1449821	0	
28.07.2020 11:08:06,832	0	0,1449821	0	
28.07.2020 11:08:07,102	0	0,1449821	0	
28.07.2020 11:08:07,368	0	0,1449821	0	
28.07.2020 11:08:07,639	0	0,1449821	0	
28.07.2020 11:08:07,893	0	0,1449821	0	
28.07.2020 11:08:08,150	0	0,1449821	0	
28.07.2020 11:08:08,416	0	0,1449821	0	
28.07.2020 11:08:08,667	0	0,1449821	0	
28.07.2020 11:08:08,931	0	0,1449821	0	
28.07.2020 11:08:09,187	0	0,1449821	0	
28.07.2020 11:08:09,444	0	0,1449821	0	
28.07.2020 11:08:09,696	0	0,1449821	0	
28.07.2020 11:08:09,955	0	0,1449821	0	
28.07.2020 11:08:10,227	0	0,1449821	0	
28.07.2020 11:08:10,487	0	0,1449821	0	
28.07.2020 11:08:10,739	0	0,1449821	0	
28.07.2020 11:08:10,994	0	0,1449821	0	
28.07.2020 11:08:11,255	0	0,1449821	0	
28.07.2020 11:08:11,526	0	0,1449821	0	
28.07.2020 11:08:11,792	0	0,1449821	0	
28.07.2020 11:08:12,64	0	0,1449821	0	
28.07.2020 11:08:12,324	0	0,1449821	0	
28.07.2020 11:08:12,579	0	0,1449821	0	
28.07.2020 11:08:12,838	0	0,1449821	0	
28.07.2020 11:08:13,100	0	0,1449821	0	
28.07.2020 11:08:13,359	0,08197554	0,1463526	0	
28.07.2020 11:08:13,628	0,2125373	0,1479597	0	
28.07.2020 11:08:13,884	0,2487068	0,1490176	0	
28.07.2020 11:08:14,149	0,2025633	0,1498775	0	
28.07.2020 11:08:14,414	0,1327114	0,1505447	0	
28.07.2020 11:08:14,666	0,1272936	0,1510434	0	
28.07.2020 11:08:14,939	0,116827	0,1514988	0	
28.07.2020 11:08:15,190	0,111944	0,1519791	0	
28.07.2020 11:08:15,448	0,1165844	0,1526586	0	
28.07.2020 11:08:15,705	0,5735327	0,1578409	0	
28.07.2020 11:08:15,963	1,280808	0,1655945	0	
28.07.2020 11:08:16,223	1,61839	0,1735872	0	
28.07.2020 11:08:16,490	1,59414	0,1808381	0	
28.07.2020 11:08:16,762	1,261293	0,1836423	0	
28.07.2020 11:08:17,32	0	0,1842027	0	
28.07.2020 11:08:17,297	0	0,1842027	0	
28.07.2020 11:08:17,561	0	0,1842027	0	
28.07.2020 11:08:17,812	0	0,1842027	0	
28.07.2020 11:08:18,68	0	0,1842027	0	
28.07.2020 11:08:18,333	0	0,1842027	0	
28.07.2020 11:08:18,597	0	0,1842027	0	
28.07.2020 11:08:18,855	0	0,1842027	0	
28.07.2020 11:08:19,120	0	0,1842027	0	
28.07.2020 11:08:19,391	0	0,1842027	0	
28.07.2020 11:08:19,661	0	0,1842027	0	
28.07.2020 11:08:19,920	0	0,1842027	0	
28.07.2020 11:08:20,179	0	0,1842027	0	
28.07.2020 11:08:20,451	0	0,1842027	0	
28.07.2020 11:08:20,701	0	0,1842027	0	
28.07.2020 11:08:20,973	0	0,1842027	0	
28.07.2020 11:08:21,238	0,1132583	0,1859643	0	
28.07.2020 11:08:21,491	0,2717199	0,187822	0	
28.07.2020 11:08:21,758	0,3577933	0,1896958	0	
28.07.2020 11:08:22,14	0,3521712	0,1911141	0	
28.07.2020 11:08:22,284	0,3174637	0,1922867	0	
28.07.2020 11:08:22,538	0,2688577	0,1932999	0	
28.07.2020 11:08:22,796	0,2193624	0,1942559	0	
28.07.2020 11:08:23,47	0,2182119	0,1951999	0	
28.07.2020 11:08:23,299	0,2193878	0,196097	0	
28.07.2020 11:08:23,584	0,2252636	0,1971965	0	
28.07.2020 11:08:23,848	0,2331162	0,1983263	0	
28.07.2020 11:08:24,105	0,2386784	0,1993178	0	
28.07.2020 11:08:24,362	0,2416568	0,2003908	0	
28.07.2020 11:08:24,631	0,2430454	0,2015386	0	
28.07.2020 11:08:24,893	0,2442906	0,2026092	0	
28.07.2020 11:08:25,167	0,2444717	0,2036666	0	
28.07.2020 11:08:25,429	0,2444665	0,2048066	0	
28.07.2020 11:08:25,679	0,2446984	0,2057936	0	
28.07.2020 11:08:25,931	0,4219443	0,209448	0	
28.07.2020 11:08:26,190	1,003511	0,2177837	0	
28.07.2020 11:08:26,454	1,473196	0,2257829	0	
28.07.2020 11:08:26,711	1,597016	0,2333247	0	
28.07.2020 11:08:26,975	1,485844	0,2388247	0	
28.07.2020 11:08:27,232	1,038139	0,2406257	0	
28.07.2020 11:08:27,495	0	0,2408504	0	
28.07.2020 11:08:27,767	0	0,2408504	0	
28.07.2020 11:08:28,23	0	0,2408504	0	
28.07.2020 11:08:28,277	0	0,2408504	0	
28.07.2020 11:08:28,543	0	0,2408504	0	
28.07.2020 11:08:28,793	0	0,2408504	0	
28.07.2020 11:08:29,64	0	0,2408504	0	
28.07.2020 11:08:29,333	0	0,2408504	0	
28.07.2020 11:08:29,622	0,008420372	0,2417899	0	
28.07.2020 11:08:29,878	0,2147932	0,2437946	0	
28.07.2020 11:08:30,147	0,3357532	0,245601	0	
28.07.2020 11:08:30,401	0,3499457	0,2470931	0	
28.07.2020 11:08:30,672	0,3229226	0,2483797	0	
28.07.2020 11:08:30,944	0,2702019	0,2493841	0	
28.07.2020 11:08:31,200	0,2247026	0,2503283	0	
28.07.2020 11:08:31,463	0,2188178	0,2512613	0	
28.07.2020 11:08:31,716	0,2203162	0,2522373	0	
28.07.2020 11:08:31,972	0,2259953	0,2532707	0	
28.07.2020 11:08:32,239	0,2349634	0,2543436	0	
28.07.2020 11:08:32,491	0,2481556	0,255454	0	
28.07.2020 11:08:32,764	0,2519116	0,2565691	0	
28.07.2020 11:08:33,27	0,2539924	0,2577732	0	
28.07.2020 11:08:33,292	0,2554224	0,2588042	0	
28.07.2020 11:08:33,554	0,2559085	0,2600138	0	
28.07.2020 11:08:33,825	0,2671148	0,2613777	0	
28.07.2020 11:08:34,76	0,2958123	0,262718	0	
28.07.2020 11:08:34,337	0,3547574	0,2643372	0	
28.07.2020 11:08:34,596	0,3984673	0,2660725	0	
28.07.2020 11:08:34,864	0,4024242	0,2679889	0	
28.07.2020 11:08:35,118	0,405577	0,2696405	0	
28.07.2020 11:08:35,390	0,4070495	0,2715454	0	
28.07.2020 11:08:35,648	0,4055742	0,2732868	0	
28.07.2020 11:08:35,899	0,4037637	0,2748794	0	
28.07.2020 11:08:36,150	0,4411477	0,2773975	0	
28.07.2020 11:08:36,420	0,9226324	0,2855685	0	
28.07.2020 11:08:36,687	1,389023	0,2942624	0	
28.07.2020 11:08:36,937	1,597285	0,3019236	0	
28.07.2020 11:08:37,192	1,604966	0,3098277	0	
28.07.2020 11:08:37,459	1,388852	0,3135804	0	
28.07.2020 11:08:37,713	0,8780605	0,3149718	0	
28.07.2020 11:08:37,981	0,2354093	0,315258	0	
28.07.2020 11:08:38,236	0	0,315258	0	
28.07.2020 11:08:38,489	0	0,315258	0	
28.07.2020 11:08:38,740	0	0,315258	0	
28.07.2020 11:08:39,6	0	0,3153638	0	
28.07.2020 11:08:39,258	0,2049344	0,3181461	0	
28.07.2020 11:08:39,528	0,397081	0,320747	0	
28.07.2020 11:08:39,796	0,4793267	0,3229184	0	
28.07.2020 11:08:40,55	0,4700496	0,3248284	0	
28.07.2020 11:08:40,309	0,4393057	0,3265294	0	
28.07.2020 11:08:40,574	0,3959722	0,3280019	0	
28.07.2020 11:08:40,826	0,3744495	0,3295925	0	
28.07.2020 11:08:41,100	0,3743297	0,3313476	0	
28.07.2020 11:08:41,356	0,3786874	0,3330373	0	
28.07.2020 11:08:41,626	0,3862652	0,3350481	0	
28.07.2020 11:08:41,896	0,3942241	0,3366937	0	
28.07.2020 11:08:42,160	0,4035579	0,3385109	0	
28.07.2020 11:08:42,429	0,409531	0,3404723	0	
28.07.2020 11:08:42,693	0,4142796	0,3423122	0	
28.07.2020 11:08:42,955	0,4174591	0,3440045	0	
28.07.2020 11:08:43,226	0,4201018	0,3459874	0	
28.07.2020 11:08:43,494	0,422079	0,347973	0	
28.07.2020 11:08:43,749	0,4232819	0,3496769	0	
28.07.2020 11:08:44,9	0,4256537	0,3516896	0	
28.07.2020 11:08:44,272	0,4276012	0,3535594	0	
28.07.2020 11:08:44,531	0,4297694	0,3554431	0	
28.07.2020 11:08:44,783	0,4318641	0,3571839	0	
28.07.2020 11:08:45,45	0,4330401	0,35907	0	
28.07.2020 11:08:45,313	0,4343326	0,3611117	0	
28.07.2020 11:08:45,574	0,4372235	0,3630547	0	
28.07.2020 11:08:45,835	0,4596454	0,3652797	0	
28.07.2020 11:08:46,99	0,5265571	0,3678888	0	
28.07.2020 11:08:46,364	0,6688461	0,3709294	0	
28.07.2020 11:08:46,615	1,62	0,3779833	0	
28.07.2020 11:08:46,887	1,62	0,386704	0	
28.07.2020 11:08:47,153	1,62	0,3944046	0	
28.07.2020 11:08:47,424	1,62	0,4036952	0	
28.07.2020 11:08:47,713	1,62	0,4130427	0	
28.07.2020 11:08:47,981	1,450892	0,4179121	0	
28.07.2020 11:08:48,239	1,017698	0,4200392	0	
28.07.2020 11:08:48,511	0,4572906	0,4213308	0	
28.07.2020 11:08:48,782	0,3062457	0,4227588	0	
28.07.2020 11:08:49,39	0,3417045	0,4245733	0	
28.07.2020 11:08:49,311	0,4611482	0,4271712	0	
28.07.2020 11:08:49,574	0,6583378	0,4300283	0	
28.07.2020 11:08:49,844	0,7007506	0,433129	0	
28.07.2020 11:08:50,100	0,7130898	0,4363401	0	
28.07.2020 11:08:50,363	0,7240857	0,4395618	0	
28.07.2020 11:08:50,635	0,7296621	0,4427689	0	
28.07.2020 11:08:50,900	0,7310978	0,4461883	0	
28.07.2020 11:08:51,157	0,7303218	0,4493483	0	
28.07.2020 11:08:51,415	0,7307653	0,4525192	0	
28.07.2020 11:08:51,688	0,731942	0,4557044	0	
28.07.2020 11:08:51,957	0,7356274	0,459177	0	
28.07.2020 11:08:52,231	0,7415832	0,4624417	0	
28.07.2020 11:08:52,487	0,7462142	0,4657193	0	
28.07.2020 11:08:52,738	0,7516644	0,469031	0	
28.07.2020 11:08:52,993	0,7567332	0,4723539	0	
28.07.2020 11:08:53,250	0,7613196	0,4754375	0	
28.07.2020 11:08:53,518	0,7658923	0,4790558	0	
28.07.2020 11:08:53,790	0,7702854	0,4826946	0	
28.07.2020 11:08:54,50	0,7753679	0,4858407	0	
28.07.2020 11:08:54,304	0,7795707	0,4892538	0	
28.07.2020 11:08:54,569	0,7839553	0,4929548	0	
28.07.2020 11:08:54,827	0,7884212	0,4961452	0	
28.07.2020 11:08:55,98	0,7916462	0,4998716	0	
28.07.2020 11:08:55,355	0,7950514	0,5033508	0	
28.07.2020 11:08:55,624	0,7982683	0,506835	0	
28.07.2020 11:08:55,884	0,8017476	0,5103411	0	
28.07.2020 11:08:56,157	0,8059675	0,5141413	0	
28.07.2020 11:08:56,413	0,8099316	0,5174155	0	
28.07.2020 11:08:56,673	0,8167094	0,5214816	0	
28.07.2020 11:08:56,937	1,073201	0,5287025	0	
28.07.2020 11:08:57,208	1,382285	0,5365234	0	
28.07.2020 11:08:57,482	1,588813	0,5452397	0	
28.07.2020 11:08:57,744	1,603487	0,5542172	0	
28.07.2020 11:08:58,0	1,608719	0,5621524	0	
28.07.2020 11:08:58,273	1,612767	0,5716359	0	
28.07.2020 11:08:58,530	1,530234	0,5772175	0	
28.07.2020 11:08:58,800	1,174955	0,5799971	0	
28.07.2020 11:08:59,61	0,7079795	0,5817798	0	
28.07.2020 11:08:59,314	0,4001636	0,5834774	0	
28.07.2020 11:08:59,565	0,4320214	0,5856069	0	
28.07.2020 11:08:59,816	0,5075191	0,5881066	0	
28.07.2020 11:09:00,83	0,6796514	0,5913128	0	
28.07.2020 11:09:00,339	0,816669	0,5948395	0	
28.07.2020 11:09:00,590	0,82757	0,5985398	0	
28.07.2020 11:09:00,841	0,8391947	0,6019988	0	
28.07.2020 11:09:01,98	0,8473023	0,6057358	0	
28.07.2020 11:09:01,356	0,8509839	0,609454	0	
28.07.2020 11:09:01,630	0,8518128	0,6134332	0	
28.07.2020 11:09:01,888	0,8526016	0,6168497	0	
28.07.2020 11:09:02,148	0,8538558	0,620847	0	
28.07.2020 11:09:02,405	0,8558105	0,6245755	0	
28.07.2020 11:09:02,679	0,8594473	0,6283397	0	
28.07.2020 11:09:02,941	0,8641055	0,6321285	0	
28.07.2020 11:09:03,211	0,8699104	0,6362427	0	
28.07.2020 11:09:03,481	0,8755247	0,6400774	0	
28.07.2020 11:09:03,732	0,8698348	0,6437431	0	
28.07.2020 11:09:04,4	0,8340499	0,6470907	0	
28.07.2020 11:09:04,273	0,7635682	0,6503441	0	
28.07.2020 11:09:04,538	0,667105	0,6531556	0	
28.07.2020 11:09:04,806	0,6471315	0,6558914	0	
28.07.2020 11:09:05,58	0,6414248	0,6586205	0	
28.07.2020 11:09:05,330	0,6415481	0,661632	0	
28.07.2020 11:09:05,592	0,6464418	0,6644858	0	
28.07.2020 11:09:05,860	0,6536872	0,6673909	0	
28.07.2020 11:09:06,130	0,6622562	0,6705511	0	
28.07.2020 11:09:06,401	0,6681169	0,6734978	0	
28.07.2020 11:09:06,656	0,6728967	0,6764587	0	
28.07.2020 11:09:06,917	0,6762655	0,6794379	0	
28.07.2020 11:09:07,169	0,8706279	0,6849227	0	
28.07.2020 11:09:07,435	1,234502	0,6933513	0	
28.07.2020 11:09:07,694	1,528202	0,701429	0	
28.07.2020 11:09:07,947	1,600731	0,7097337	0	
28.07.2020 11:09:08,221	1,607247	0,718284	0	
28.07.2020 11:09:08,491	1,610075	0,7265698	0	
28.07.2020 11:09:08,747	1,353689	0,7300944	0	
28.07.2020 11:09:09,18	0,8795766	0,7318385	0	
28.07.2020 11:09:09,276	0,3578371	0,7329085	0	
28.07.2020 11:09:09,539	0,2597964	0,7340789	0	
28.07.2020 11:09:09,791	0,3015673	0,7357572	0	
28.07.2020 11:09:10,59	0,4170207	0,7380084	0	
28.07.2020 11:09:10,315	0,6169813	0,7406744	0	
28.07.2020 11:09:10,576	0,6544175	0,7435759	0	
28.07.2020 11:09:10,827	0,6664887	0,7463431	0	
28.07.2020 11:09:11,81	0,6740471	0,7493272	0	
28.07.2020 11:09:11,334	0,677519	0,7522894	0	
28.07.2020 11:09:11,597	0,6763943	0,7552038	0	
28.07.2020 11:09:11,866	0,6734892	0,7580982	0	
28.07.2020 11:09:12,132	0,6718876	0,7612162	0	
28.07.2020 11:09:12,386	0,6709471	0,764118	0	
28.07.2020 11:09:12,637	0,6722267	0,766826	0	
28.07.2020 11:09:12,908	0,6751428	0,7697765	0	
28.07.2020 11:09:13,168	0,6775386	0,7729647	0	
28.07.2020 11:09:13,428	0,6810148	0,7759437	0	
28.07.2020 11:09:13,698	0,6831554	0,7789231	0	
28.07.2020 11:09:13,956	0,6849827	0,7819097	0	
28.07.2020 11:09:14,218	0,6867022	0,7848998	0	
28.07.2020 11:09:14,477	0,6873825	0,7878901	0	
28.07.2020 11:09:14,742	0,6896767	0,7908956	0	
28.07.2020 11:09:15,4	0,6904829	0,7941247	0	
28.07.2020 11:09:15,262	0,6911718	0,7968936	0	
28.07.2020 11:09:15,521	0,6916227	0,7998921	0	
28.07.2020 11:09:15,782	0,6905415	0,8028791	0	
28.07.2020 11:09:16,43	0,691424	0,8058863	0	
28.07.2020 11:09:16,294	0,6919932	0,8088868	0	
28.07.2020 11:09:16,552	0,6923299	0,8118926	0	
28.07.2020 11:09:16,822	0,6938134	0,8151406	0	
28.07.2020 11:09:17,85	0,6941652	0,8179188	0	
28.07.2020 11:09:17,341	0,7096731	0,8216427	0	
28.07.2020 11:09:17,594	1,056359	0,8292331	0	
28.07.2020 11:09:17,865	1,408193	0,8371623	0	
28.07.2020 11:09:18,137	1,597069	0,8459427	0	
28.07.2020 11:09:18,406	1,605297	0,8549584	0	
28.07.2020 11:09:18,660	1,563653	0,8605471	0	
28.07.2020 11:09:18,917	1,19539	0,8630289	0	
28.07.2020 11:09:19,187	0,5605321	0,8637703	0	
28.07.2020 11:09:19,441	0	0,8637953	0	
28.07.2020 11:09:19,706	0	0,8637953	0	
28.07.2020 11:09:19,978	0	0,8637953	0	
28.07.2020 11:09:20,247	0	0,8637953	0	
28.07.2020 11:09:20,500	0,1158317	0,8656897	0	
28.07.2020 11:09:20,769	0,3491211	0,868511	0	
28.07.2020 11:09:21,25	0,4989867	0,870961	0	
28.07.2020 11:09:21,277	0,5115405	0,8729526	0	
28.07.2020 11:09:21,536	0,486907	0,874849	0	
28.07.2020 11:09:21,808	0,4367531	0,8766968	0	
28.07.2020 11:09:22,63	0,3885302	0,8782266	0	
28.07.2020 11:09:22,321	0,3868133	0,8799057	0	
28.07.2020 11:09:22,580	0,3894433	0,8816233	0	
28.07.2020 11:09:22,854	0,396807	0,8835465	0	
28.07.2020 11:09:23,105	0,405645	0,8852401	0	
28.07.2020 11:09:23,372	0,4129514	0,8872387	0	
28.07.2020 11:09:23,638	0,41942	0,889115	0	
28.07.2020 11:09:23,904	0,4242339	0,8909888	0	
28.07.2020 11:09:24,174	0,4269184	0,8930054	0	
28.07.2020 11:09:24,438	0,4286366	0,8948756	0	
28.07.2020 11:09:24,705	0,4297536	0,8967498	0	
28.07.2020 11:09:24,958	0,4317072	0,8986391	0	
28.07.2020 11:09:25,225	0,4326276	0,9006662	0	
28.07.2020 11:09:25,490	0,4333631	0,9024054	0	
28.07.2020 11:09:25,751	0,4342573	0,9044385	0	
28.07.2020 11:09:26,4	0,4344755	0,9063209	0	
28.07.2020 11:09:26,258	0,4350227	0,908069	0	
28.07.2020 11:09:26,512	0,4352625	0,9098105	0	
28.07.2020 11:09:26,775	0,4344526	0,9118336	0	
28.07.2020 11:09:27,47	0,4348544	0,9138613	0	
28.07.2020 11:09:27,307	0,4344218	0,915598	0	
28.07.2020 11:09:27,565	0,4361343	0,917554	0	
28.07.2020 11:09:27,830	0,7602137	0,9243101	0	
28.07.2020 11:09:28,101	1,217464	0,9322479	0	
28.07.2020 11:09:28,375	1,570962	0,9411011	0	
28.07.2020 11:09:28,634	1,601722	0,9495605	0	
28.07.2020 11:09:28,900	1,529787	0,9552162	0	
28.07.2020 11:09:29,156	1,133771	0,9574844	0	
28.07.2020 11:09:29,427	0,4862385	0,9581988	0	
28.07.2020 11:09:29,693	0	0,958277	0	
28.07.2020 11:09:29,957	0	0,958277	0	
28.07.2020 11:09:30,219	0	0,958277	0	
28.07.2020 11:09:30,481	0	0,9584572	0	
28.07.2020 11:09:30,734	0,2162131	0,9612755	0	
28.07.2020 11:09:30,992	0,4125306	0,9638422	0	
28.07.2020 11:09:31,246	0,5159701	0,9661744	0	
28.07.2020 11:09:31,517	0,5021397	0,9682047	0	
28.07.2020 11:09:31,771	0,4671942	0,9700025	0	
28.07.2020 11:09:32,30	0,4141603	0,9716642	0	
28.07.2020 11:09:32,289	0,3821456	0,973301	0	
28.07.2020 11:09:32,560	0,3824391	0,9749699	0	
28.07.2020 11:09:32,831	0,3868823	0,9768273	0	
28.07.2020 11:09:33,85	0,3950245	0,978478	0	
28.07.2020 11:09:33,341	0,4023594	0,9802892	0	
28.07.2020 11:09:33,593	0,4089596	0,9821197	0	
28.07.2020 11:09:33,847	0,4144536	0,9839623	0	
28.07.2020 11:09:34,107	0,4177385	0,9858034	0	
28.07.2020 11:09:34,362	0,42083	0,9875132	0	
28.07.2020 11:09:34,619	0,4227659	0,9893603	0	
28.07.2020 11:09:34,889	0,4239816	0,9913498	0	
28.07.2020 11:09:35,146	0,4251641	0,9930578	0	
28.07.2020 11:09:35,403	0,42571	0,9949056	0	
28.07.2020 11:09:35,655	0,4240156	0,996713	0	
28.07.2020 11:09:35,911	0,4112518	0,9984813	0	
28.07.2020 11:09:36,171	0,3806827	0,9997288	0	
28.07.2020 11:09:36,439	0,3340408	1,001188	0	
28.07.2020 11:09:36,695	0,3013342	1,002469	0	
28.07.2020 11:09:36,947	0,2992767	1,003753	0	
28.07.2020 11:09:37,216	0,2999123	1,005064	0	
28.07.2020 11:09:37,475	0,302185	1,006401	0	
28.07.2020 11:09:37,732	0,3066391	1,007773	0	
28.07.2020 11:09:38,1	0,3680353	1,010734	0	
28.07.2020 11:09:38,261	0,9126219	1,018443	0	
28.07.2020 11:09:38,513	1,390717	1,026525	0	
28.07.2020 11:09:38,767	1,595815	1,034844	0	
28.07.2020 11:09:39,26	1,58382	1,041355	0	
28.07.2020 11:09:39,284	1,260782	1,044386	0	
28.07.2020 11:09:39,543	0,6914241	1,04526	0	
28.07.2020 11:09:39,794	0	1,045274	0	
28.07.2020 11:09:40,62	0	1,045274	0	
28.07.2020 11:09:40,326	0	1,045274	0	
28.07.2020 11:09:40,587	0	1,045274	0	
28.07.2020 11:09:40,849	0	1,045274	0	
28.07.2020 11:09:41,117	0	1,045274	0	
